experiment,sample_id,sample_path,prediction_path,mse,mae,correlation,iou,dice,true_occupied_cells,predicted_occupied_cells,volume_ratio,true_mass_proxy,predicted_mass_proxy,mass_ratio,true_body_mean_density,predicted_mean_density_in_true_body,peak_predicted_density,true_top_depth_m,true_bottom_depth_m,true_thickness_m,true_width_x_m,true_width_y_m,true_center_x_m,true_center_y_m,gravity_mse,gravity_rmse,gravity_mae,gravity_relative_l2,gravity_correlation,gravity_max_abs_residual,gravity_mean_residual,gravity_residual_std,manifest_top_depth_m,manifest_thickness_m,predicted_top_depth_m,top_depth_error_m,absolute_top_depth_error_m,predicted_bottom_depth_m,bottom_depth_error_m,absolute_bottom_depth_error_m,predicted_thickness_m,thickness_error_m,absolute_thickness_error_m,predicted_width_x_m,width_x_error_m,absolute_width_x_error_m,predicted_width_y_m,width_y_error_m,absolute_width_y_error_m,predicted_center_x_m,predicted_center_y_m,lateral_center_error_m
E05,sample_000911,samples/sample_000911.npz,sample_000911_prediction.npz,0.008484303019940853,0.0173769760876894,0.3995380099677276,0.1465771812080537,0.25567782720674315,546,3725,6.822344322344322,161.15512830018997,1869.183959516486,11.598662600638336,0.29515591263771057,0.5373593236664276,0.6456853151321411,30.0,90.0,60.0,70.0,130.0,465.0,325.0,0.02136371679289936,0.14616332232437576,0.07782686151511745,5.845659463504337,0.9444656490242366,0.7707240545244208,0.07782686151511745,0.12372023447927218,30.0,60.0,0.0,-30.0,30.0,230.0,140.0,140.0,230.0,170.0,170.0,140.0,70.0,70.0,160.0,30.0,30.0,450.0,320.0,15.811388300841896
E05,sample_000923,samples/sample_000923.npz,sample_000923_prediction.npz,0.003617138834670186,0.012451686896383762,0.28026088153608447,0.04695400915001204,0.08969641214351426,195,4153,21.297435897435896,79.86865639686584,1295.4172529184889,16.21934450082126,0.40958285331726074,0.39856616793534694,0.4600617289543152,80.0,110.0,30.0,50.0,130.0,295.0,465.0,0.011212016278503817,0.10588680880309793,0.05559071866623267,12.9007469100308,0.9941646979940436,0.5575713845020658,0.05559071866623267,0.09012040987853744,80.0,30.0,20.0,-60.0,60.0,240.0,130.0,130.0,220.0,190.0,190.0,130.0,80.0,80.0,200.0,70.0,70.0,305.0,460.0,11.180339887498949
E05,sample_000595,samples/sample_000595.npz,sample_000595_prediction.npz,0.013301972299814224,0.022800907492637634,0.42378425448410184,0.14096149662823582,0.2470924690181125,648,4597,7.094135802469136,405.7768020629883,2643.8711733328064,6.515579894886158,0.6261987686157227,0.676180444749785,0.7448487281799316,40.0,100.0,60.0,120.0,90.0,190.0,245.0,0.03470851283215959,0.18630220833946007,0.10131874688237284,3.3958191033730856,0.9677621532217906,0.9080005967400511,0.10131874688237284,0.15634265049034204,40.0,60.0,0.0,-40.0,40.0,220.0,120.0,120.0,220.0,160.0,160.0,190.0,70.0,70.0,150.0,60.0,60.0,205.0,255.0,18.027756377319946
E05,sample_001302,samples/sample_001302.npz,sample_001302_prediction.npz,0.016432397067546844,0.0287436842918396,0.38295341152382245,0.09950922321881875,0.18100661843927968,588,5909,10.049319727891156,388.9803864955902,3212.54719604966,8.258892498390995,0.6615312695503235,0.700307138213495,0.755895733833313,60.0,120.0,60.0,70.0,140.0,525.0,280.0,0.055263945121977895,0.23508284735807056,0.1259938455587266,5.609598367070827,0.9685623735392112,1.0742931594003493,0.1259938455587266,0.19846787146362418,60.0,60.0,10.0,-50.0,50.0,220.0,100.0,100.0,210.0,150.0,150.0,170.0,100.0,100.0,220.0,80.0,80.0,495.0,290.0,31.622776601683793
E05,sample_001319,samples/sample_001319.npz,sample_001319_prediction.npz,0.004199814051389694,0.008656180463731289,0.3251845405541424,0.07903055848261328,0.146484375,150,1898,12.653333333333334,78.23321521282196,926.8027712601152,11.846666006745146,0.5215547680854797,0.5742080928881963,0.6612906455993652,20.0,50.0,30.0,50.0,100.0,295.0,360.0,0.006177415122071058,0.07859653377898454,0.039967330597787384,4.090854263040705,0.921451200875587,0.45695531504372244,0.039967330597787384,0.06767590122752873,20.0,30.0,20.0,0.0,0.0,240.0,190.0,190.0,220.0,190.0,190.0,100.0,50.0,50.0,140.0,40.0,40.0,300.0,350.0,11.180339887498949
E05,sample_002162,samples/sample_002162.npz,sample_002162_prediction.npz,0.010213415138423443,0.021641740575432777,0.3657183430538749,0.11340623734305387,0.2037104401600582,560,4938,8.817857142857143,161.06433391571045,2288.177793764899,14.206607621538158,0.2876148819923401,0.5284598584153822,0.6586827635765076,30.0,100.0,70.0,100.0,80.0,170.0,140.0,0.03227625496120375,0.1796559349456726,0.09364155056984655,7.39447157930764,0.9221106115451021,0.932285755354129,0.09364155056984655,0.15332160633152334,30.0,70.0,0.0,-30.0,30.0,240.0,140.0,140.0,240.0,170.0,170.0,200.0,100.0,100.0,160.0,80.0,80.0,190.0,160.0,28.284271247461902
E05,sample_001201,samples/sample_001201.npz,sample_001201_prediction.npz,0.0030698103364557028,0.011113938875496387,0.1958668581902885,0.0225867168593708,0.04417565080199842,84,3719,44.273809523809526,47.15975260734558,1109.301440986177,23.522206535353895,0.5614256262779236,0.3804553218540691,0.46635475754737854,70.0,90.0,20.0,60.0,70.0,270.0,175.0,0.008788454003424439,0.09374675462875735,0.04845479865186109,15.980994907285522,0.9772922835196726,0.5079632341479108,0.04845479865186109,0.080253264675227,70.0,20.0,20.0,-50.0,50.0,240.0,150.0,150.0,220.0,200.0,200.0,140.0,80.0,80.0,180.0,110.0,110.0,290.0,180.0,20.615528128088304
E05,sample_000860,samples/sample_000860.npz,sample_000860_prediction.npz,0.014704215340316296,0.026312172412872314,0.30464151533011496,0.13395348837209303,0.23625922887612796,720,5375,7.465277777777778,286.3914728164673,2853.1219852927366,9.962314719897918,0.3977659344673157,0.4697145898102058,0.6970322132110596,20.0,50.0,30.0,160.0,150.0,230.0,285.0,0.041635338646173685,0.20404739313741227,0.11716681684585332,3.9602439504834495,0.9575140161409024,0.9169895698893178,0.11716681684585332,0.16705470863278277,20.0,30.0,10.0,-10.0,10.0,230.0,180.0,180.0,220.0,190.0,190.0,190.0,30.0,30.0,180.0,30.0,30.0,235.0,280.0,7.0710678118654755
E05,sample_001867,samples/sample_001867.npz,sample_001867_prediction.npz,0.0027968359645456076,0.009108567610383034,0.3377281850003365,0.07929515418502203,0.1469387755102041,234,2951,12.61111111111111,69.58212214708328,961.6782714014164,13.820766624056287,0.29735949635505676,0.3912791665802654,0.47919535636901855,60.0,90.0,30.0,60.0,130.0,330.0,315.0,0.006159983655988982,0.07848556336033387,0.04139666931170634,8.93179896298675,0.9954139068876093,0.45859984268399556,0.04139666931170634,0.0666805775761294,60.0,30.0,20.0,-40.0,40.0,240.0,150.0,150.0,220.0,190.0,190.0,120.0,60.0,60.0,150.0,20.0,20.0,330.0,315.0,0.0
E05,sample_000363,samples/sample_000363.npz,sample_000363_prediction.npz,0.001073507941327989,0.004727203864604235,0.20678520457858393,0.024360535931790498,0.04756242568370987,40,1642,41.05,32.65535354614258,458.33464632797626,14.035513217774277,0.8163838386535645,0.3285869598388672,0.3845081329345703,80.0,100.0,20.0,40.0,50.0,260.0,325.0,0.0017179694558239033,0.04144839509346415,0.02007702468764362,11.217615438051094,0.985354717579636,0.302378692209046,0.02007702468764362,0.0362613090706286,80.0,20.0,20.0,-60.0,60.0,230.0,130.0,130.0,210.0,190.0,190.0,110.0,70.0,70.0,110.0,60.0,60.0,275.0,325.0,15.0
E05,sample_000263,samples/sample_000263.npz,sample_000263_prediction.npz,0.005777889396995306,0.012814071029424667,0.25885826515386584,0.062171052631578946,0.11706410653453081,189,3040,16.084656084656086,76.96506553888321,1333.888757098513,17.331093630065507,0.40722256898880005,0.470887447318072,0.6284257769584656,30.0,60.0,30.0,70.0,90.0,225.0,195.0,0.012397241629642406,0.11134290111921104,0.05746840613822312,7.227828125986576,0.9169321155169764,0.6274761343705006,0.05746840613822312,0.09536573769218504,30.0,30.0,20.0,-10.0,10.0,230.0,170.0,170.0,210.0,180.0,180.0,140.0,70.0,70.0,150.0,60.0,60.0,240.0,205.0,18.027756377319946
E05,sample_000442,samples/sample_000442.npz,sample_000442_prediction.npz,0.0072205341421067715,0.014542016200721264,0.20043731337405446,0.03491104397448808,0.06746675316250406,104,2979,28.64423076923077,94.6843991279602,1446.3116973029869,15.275079217098739,0.910426914691925,0.5358551242030584,0.6468371152877808,30.0,50.0,20.0,130.0,40.0,385.0,210.0,0.013999201350953326,0.11831822070566024,0.062313981593804434,5.9372772732054635,0.9081230876212693,0.6583791952068716,0.062313981593804434,0.10057916806615738,30.0,20.0,20.0,-10.0,10.0,240.0,190.0,190.0,220.0,200.0,200.0,180.0,50.0,50.0,110.0,70.0,70.0,380.0,225.0,15.811388300841896
E05,sample_001230,samples/sample_001230.npz,sample_001230_prediction.npz,0.017696043476462364,0.030453599989414215,0.3267840961931604,0.12188365650969529,0.21728395061728395,704,5776,8.204545454545455,288.421838760376,3267.33200600041,11.328310019945976,0.40969011187553406,0.5589682722083208,0.7209595441818237,20.0,60.0,40.0,110.0,160.0,475.0,420.0,0.05853319875492147,0.24193635269409489,0.13417785773090207,4.6174263547029115,0.9083676401102991,1.0659761705731994,0.13417785773090207,0.20131940107616866,20.0,40.0,20.0,0.0,0.0,230.0,170.0,170.0,210.0,170.0,170.0,170.0,60.0,60.0,210.0,50.0,50.0,455.0,405.0,25.0
E05,sample_001272,samples/sample_001272.npz,sample_001272_prediction.npz,0.012623034417629242,0.027506180107593536,0.3488932909652735,0.07451102142191866,0.13868824039295002,480,6442,13.420833333333333,406.4982604980469,2875.9166644827314,7.074856017733315,0.8468713760375977,0.6025496075550715,0.6285080313682556,80.0,130.0,50.0,60.0,160.0,320.0,200.0,0.03944001927220865,0.198595113918265,0.11213433975139331,5.2858045623022845,0.9972471051584699,0.8838706436370631,0.11213433975139331,0.1639082338405479,80.0,50.0,20.0,-60.0,60.0,230.0,100.0,100.0,210.0,160.0,160.0,180.0,120.0,120.0,240.0,80.0,80.0,330.0,200.0,10.0
E05,sample_001600,samples/sample_001600.npz,sample_001600_prediction.npz,0.01097416877746582,0.022484948858618736,0.4531884514147025,0.13795620437956205,0.24246311738293777,756,5480,7.248677248677248,485.2165160179138,2659.4412356575053,5.48093716488274,0.6418207883834839,0.6179222805947854,0.6421163082122803,80.0,150.0,70.0,120.0,90.0,380.0,275.0,0.03255028104367518,0.18041696440100966,0.10040371952374898,4.276865681344446,0.9973350771036744,0.8622877681181933,0.10040371952374898,0.14989787906929014,80.0,70.0,20.0,-60.0,60.0,230.0,80.0,80.0,210.0,140.0,140.0,200.0,80.0,80.0,170.0,80.0,80.0,380.0,275.0,0.0
E05,sample_000593,samples/sample_000593.npz,sample_000593_prediction.npz,0.019037386402487755,0.03364359587430954,0.4694858301721021,0.15930514408833826,0.27482866767336506,1183,7426,6.277261200338123,860.1984516978264,4069.972548296551,4.731434403611628,0.7271330952644348,0.6860813443074263,0.7361397743225098,70.0,140.0,70.0,130.0,130.0,225.0,205.0,0.06977166425660057,0.264143264643641,0.14644197514814244,3.3355040421444464,0.9911074020353527,1.1685434568205,0.14644197514814244,0.21983269131617209,70.0,70.0,10.0,-60.0,60.0,220.0,80.0,80.0,210.0,140.0,140.0,210.0,80.0,80.0,200.0,70.0,70.0,235.0,210.0,11.180339887498949
E05,sample_000367,samples/sample_000367.npz,sample_000367_prediction.npz,0.0014954867074266076,0.0056198532693088055,0.22898888772903642,0.0334553058024046,0.06474456246838645,64,1913,29.890625,18.23250961303711,569.565793839565,31.239023366936742,0.28488296270370483,0.3580817827023566,0.45557263493537903,40.0,60.0,20.0,40.0,80.0,310.0,490.0,0.002581118088548193,0.05080470537802766,0.02518077354433974,14.570394052442358,0.9343583027096735,0.34123132989667515,0.02518077354433974,0.04412535248875495,40.0,20.0,20.0,-20.0,20.0,240.0,180.0,180.0,220.0,200.0,200.0,90.0,50.0,50.0,140.0,60.0,60.0,315.0,470.0,20.615528128088304
E05,sample_000985,samples/sample_000985.npz,sample_000985_prediction.npz,0.02198685146868229,0.0336926095187664,0.46014704651141053,0.17032706588718596,0.2910760091805049,1078,6329,5.871057513914657,707.4556195735931,4017.176512378822,5.678344197477867,0.6562668085098267,0.7509326513490341,0.8333311676979065,30.0,100.0,70.0,110.0,140.0,475.0,280.0,0.0688126173895089,0.2623215915427262,0.14826503145359624,2.6679621660457844,0.9606028498016819,1.1359650046211565,0.14826503145359624,0.2164026289987555,30.0,70.0,20.0,-10.0,10.0,230.0,130.0,130.0,210.0,140.0,140.0,190.0,80.0,80.0,200.0,60.0,60.0,465.0,280.0,10.0
E05,sample_000252,samples/sample_000252.npz,sample_000252_prediction.npz,0.003086286364123225,0.008657513186335564,0.24253083849832474,0.04786597526924611,0.09135896459840122,120,2507,20.891666666666666,49.82417106628418,890.9892759428769,17.88267133952994,0.41520142555236816,0.40154732490579287,0.5712284445762634,40.0,60.0,20.0,150.0,40.0,285.0,330.0,0.005272693163243597,0.07261331257588788,0.03901508478066177,8.4493799335316,0.9653044261258855,0.41195169124985537,0.03901508478066177,0.061241459182496384,40.0,20.0,20.0,-20.0,20.0,240.0,180.0,180.0,220.0,200.0,200.0,190.0,40.0,40.0,90.0,50.0,50.0,285.0,325.0,5.0
E05,sample_000452,samples/sample_000452.npz,sample_000452_prediction.npz,0.012633218429982662,0.023824436590075493,0.3764442165455586,0.1014832162373146,0.18426647767540752,520,5124,9.853846153846154,301.9148325920105,2643.335612407983,8.755236003856847,0.5806054472923279,0.6387928569546113,0.6740390062332153,50.0,90.0,40.0,130.0,100.0,245.0,400.0,0.036990336899684104,0.19232872094329567,0.10701702742957066,4.882252348387836,0.9790028223610201,0.8844633555731058,0.10701702742957066,0.1598051711923698,50.0,40.0,10.0,-40.0,40.0,230.0,140.0,140.0,220.0,180.0,180.0,200.0,70.0,70.0,160.0,60.0,60.0,250.0,400.0,5.0
E05,sample_001622,samples/sample_001622.npz,sample_001622_prediction.npz,0.01100621372461319,0.0214750524610281,0.4969505695036102,0.2118270079435128,0.34959941733430444,960,4532,4.720833333333333,321.500244140625,2432.5706152626767,7.566310320432181,0.3348960876464844,0.6002161732874811,0.6885761022567749,30.0,110.0,80.0,80.0,150.0,170.0,295.0,0.0311189240369838,0.17640556691041187,0.09557459387112097,4.062194586782776,0.9623071176179967,0.8811614332542099,0.09557459387112097,0.1482714437892681,30.0,80.0,10.0,-20.0,20.0,220.0,110.0,110.0,210.0,130.0,130.0,160.0,80.0,80.0,180.0,30.0,30.0,190.0,290.0,20.615528128088304
E05,sample_001585,samples/sample_001585.npz,sample_001585_prediction.npz,0.007578887045383453,0.014737763442099094,0.2219127427042594,0.03638814016172507,0.07022106631989597,108,2968,27.48148148148148,87.97479701042175,1490.892500335488,16.94681375802291,0.8145814538002014,0.6022515451466596,0.6740717887878418,30.0,60.0,30.0,60.0,60.0,420.0,460.0,0.016163432114028698,0.12713548723322177,0.06434477062491997,6.790698790842115,0.8870050070554604,0.727311705281351,0.06434477062491997,0.10965027408654816,30.0,30.0,20.0,-10.0,10.0,230.0,170.0,170.0,210.0,180.0,180.0,140.0,80.0,80.0,140.0,80.0,80.0,410.0,440.0,22.360679774997898
E05,sample_000222,samples/sample_000222.npz,sample_000222_prediction.npz,0.024637022987008095,0.039537280797958374,0.3927664127177437,0.1222052492709346,0.2177948273728499,880,7201,8.182954545454546,741.6331243515015,4424.259626912698,5.9655636751410706,0.8427649140357971,0.726829530434175,0.7778180241584778,60.0,110.0,50.0,160.0,110.0,470.0,245.0,0.08664523052820179,0.29435561915513314,0.16550355680928197,3.672041085815277,0.9838797686062773,1.23057636161262,0.16550355680928197,0.24342104102085868,60.0,50.0,10.0,-50.0,50.0,220.0,110.0,110.0,210.0,160.0,160.0,230.0,70.0,70.0,200.0,90.0,90.0,455.0,260.0,21.213203435596427
E05,sample_001459,samples/sample_001459.npz,sample_001459_prediction.npz,0.005064125172793865,0.012573386542499065,0.22083526795297642,0.028284098051539912,0.0550122249388753,90,3182,35.355555555555554,68.3198869228363,1263.9156593516977,18.49996708541429,0.7591098546981812,0.5345633112721973,0.5951799750328064,50.0,70.0,20.0,50.0,90.0,295.0,495.0,0.0107193066805858,0.10353408463199835,0.05389990577616081,9.482468216485683,0.9474933511714196,0.5760663007358141,0.05389990577616081,0.08839743682882885,50.0,20.0,20.0,-30.0,30.0,230.0,160.0,160.0,210.0,190.0,190.0,130.0,80.0,80.0,170.0,80.0,80.0,295.0,475.0,20.0
E05,sample_001967,samples/sample_001967.npz,sample_001967_prediction.npz,0.004275105427950621,0.011542200110852718,0.15409765189871708,0.023106546854942234,0.0451693851944793,72,3116,43.27777777777778,34.3732488155365,1155.2058688001143,33.60770100607913,0.47740623354911804,0.38226692958010566,0.5967015624046326,20.0,40.0,20.0,90.0,40.0,195.0,120.0,0.010513487799229695,0.10253530025912878,0.05008432339031715,10.55784169647301,0.7944012121835623,0.6090171099883337,0.05008432339031715,0.08947093578231888,20.0,20.0,20.0,0.0,0.0,240.0,200.0,200.0,220.0,200.0,200.0,170.0,80.0,80.0,130.0,90.0,90.0,215.0,135.0,25.0
E05,sample_001694,samples/sample_001694.npz,sample_001694_prediction.npz,0.007600553799420595,0.015265294350683689,0.36981115665879477,0.09122502172024327,0.16719745222929935,315,3453,10.961904761904762,200.4263225197792,1690.0669914182324,8.432360431357248,0.6362740397453308,0.619771088683416,0.6565572619438171,50.0,100.0,50.0,90.0,70.0,305.0,215.0,0.01678752859456766,0.12956669554545125,0.06855202996072501,4.904192596927023,0.9775886442134067,0.7036112462821156,0.06855202996072501,0.10994611308650941,50.0,50.0,10.0,-40.0,40.0,220.0,120.0,120.0,210.0,160.0,160.0,150.0,60.0,60.0,140.0,70.0,70.0,305.0,230.0,15.0
E05,sample_001125,samples/sample_001125.npz,sample_001125_prediction.npz,0.006441119592636824,0.016389617696404457,0.18711970056373364,0.022878932316491896,0.04473438956197577,96,4196,43.708333333333336,81.36629676818848,1624.0262054772345,19.95944598663577,0.8475655913352966,0.4907683227211237,0.5935805439949036,60.0,80.0,20.0,80.0,60.0,450.0,180.0,0.01712713481123273,0.1308706797232777,0.06919052603685756,11.515411877639536,0.9523898503669083,0.6745257322903672,0.06919052603685756,0.11108467904250191,60.0,20.0,20.0,-40.0,40.0,240.0,160.0,160.0,220.0,200.0,200.0,170.0,90.0,90.0,170.0,110.0,110.0,435.0,185.0,15.811388300841896
E05,sample_001461,samples/sample_001461.npz,sample_001461_prediction.npz,0.005950306076556444,0.012953565455973148,0.39859728172333686,0.10246557796990073,0.1858844031367993,320,3123,9.759375,154.81274604797363,1427.889582948453,9.223333474790094,0.4837898313999176,0.5913819324225187,0.6393784284591675,40.0,120.0,80.0,50.0,80.0,365.0,240.0,0.012803691560296133,0.11315339835946657,0.05896554435218131,5.575284541442034,0.978974082050627,0.642571466415837,0.05896554435218131,0.0965751320969693,40.0,80.0,10.0,-30.0,30.0,230.0,110.0,110.0,220.0,140.0,140.0,130.0,80.0,80.0,140.0,60.0,60.0,355.0,250.0,14.142135623730951
E06,sample_000796,samples/sample_000796.npz,sample_000796_prediction.npz,0.0023044489789754152,0.00864411797374487,0.5610094155500784,0.20594965675057209,0.3415559772296015,720,3496,4.855555555555555,233.237042427063,1068.0078645357205,4.57906622988372,0.32394033670425415,0.38211247662289277,0.5436723232269287,40.0,70.0,30.0,150.0,160.0,175.0,170.0,0.00871910105163575,0.09337612677572223,0.04391356121507563,2.846116964966457,0.9570574670749658,0.39662877564821064,0.04391356121507563,0.08240570485740387,40.0,30.0,20.0,-20.0,20.0,130.0,60.0,60.0,110.0,80.0,80.0,230.0,80.0,80.0,220.0,60.0,60.0,195.0,180.0,22.360679774997898
E06,sample_001763,samples/sample_001763.npz,sample_001763_prediction.npz,0.006014909129589796,0.011291193775832653,0.393046144392987,0.11447260834014718,0.20542920029347028,280,2446,8.735714285714286,142.34578132629395,1250.6604141735083,8.786072917093804,0.5083777904510498,0.6247620621962207,0.7558636665344238,40.0,110.0,70.0,80.0,50.0,510.0,495.0,0.016570156364446077,0.12872511939961864,0.05633157427190425,6.567421210322198,0.9024338223951153,0.7182773974958732,0.05633157427190425,0.11574502194260887,40.0,70.0,20.0,-20.0,20.0,140.0,30.0,30.0,120.0,50.0,50.0,170.0,90.0,90.0,180.0,130.0,130.0,485.0,470.0,35.35533905932738
E06,sample_000998,samples/sample_000998.npz,sample_000998_prediction.npz,0.0018961509922519326,0.007208662107586861,0.5489766497309475,0.16359773371104816,0.28119293974437004,462,2824,6.112554112554113,163.88124418258667,871.6179875818868,5.318595132282388,0.3547213077545166,0.41770756376899165,0.47118425369262695,80.0,110.0,30.0,110.0,140.0,235.0,380.0,0.0038087440713192515,0.06171502306018569,0.034546194890898926,3.791868345321741,0.9801114870433696,0.2640713436699079,0.034546194890898926,0.05114004780873088,80.0,30.0,50.0,-30.0,30.0,160.0,50.0,50.0,110.0,80.0,80.0,250.0,140.0,140.0,210.0,70.0,70.0,215.0,365.0,25.0
E06,sample_001629,samples/sample_001629.npz,sample_001629_prediction.npz,0.005496627185493708,0.011227012611925602,0.5299703336764128,0.1785967399007796,0.30306674684305474,504,2822,5.599206349206349,287.289128780365,1389.5848611797499,4.836886334958047,0.5700181126594543,0.650664375119266,0.7054857015609741,70.0,130.0,60.0,60.0,140.0,440.0,210.0,0.010102683883078821,0.10051210814165039,0.05330342177277139,3.5545664460635877,0.9756079629724617,0.47209111445974616,0.05330342177277139,0.08521401944746453,70.0,60.0,50.0,-20.0,20.0,160.0,30.0,30.0,110.0,50.0,50.0,160.0,100.0,100.0,230.0,90.0,90.0,420.0,195.0,25.0
E06,sample_001922,samples/sample_001922.npz,sample_001922_prediction.npz,0.007709642872214317,0.01416896004229784,0.5803271908115719,0.22334723049434188,0.36514118792599803,750,3358,4.477333333333333,600.9497344493866,1874.5765243545195,3.1193566065422744,0.8012663125991821,0.7217737972736359,0.7857688069343567,60.0,110.0,50.0,150.0,100.0,455.0,270.0,0.015451407042945798,0.12430368877449212,0.06430254181265968,1.883492336148249,0.9828223598856918,0.5407928367990715,0.06430254181265968,0.10637946305268207,60.0,50.0,20.0,-40.0,40.0,150.0,40.0,40.0,130.0,80.0,80.0,220.0,70.0,70.0,180.0,80.0,80.0,440.0,270.0,15.0
E06,sample_001409,samples/sample_001409.npz,sample_001409_prediction.npz,0.008504225872457027,0.011263838969171047,0.412541869043121,0.12770809578107184,0.22649140546006066,224,1754,7.830357142857143,206.4456329345703,1294.3285819180248,6.269585670180981,0.9216322898864746,0.8804298953286239,0.9601500630378723,20.0,90.0,70.0,40.0,80.0,480.0,290.0,0.025591105801717765,0.15997220321580172,0.0599598049993278,4.074927719943576,0.8807881088008775,1.0197231799969277,0.0599598049993278,0.1483102410023001,20.0,70.0,0.0,-20.0,20.0,110.0,20.0,20.0,110.0,40.0,40.0,150.0,110.0,110.0,180.0,100.0,100.0,455.0,290.0,25.0
E06,sample_000992,samples/sample_000992.npz,sample_000992_prediction.npz,0.004136090632528067,0.0075831287540495396,0.6326027306177419,0.36879432624113473,0.538860103626943,728,1974,2.7115384615384617,443.7051453590393,1136.1035891730926,2.5604922572033173,0.6094850897789001,0.6160667788769517,0.7772303223609924,20.0,100.0,80.0,70.0,130.0,395.0,215.0,0.010086352198729416,0.10043083290867111,0.038695250018027615,1.412637640353661,0.9422897609849207,0.6258835022171684,0.038695250018027615,0.09267701885997279,20.0,80.0,0.0,-20.0,20.0,100.0,0.0,0.0,100.0,20.0,20.0,160.0,90.0,90.0,320.0,190.0,190.0,390.0,160.0,55.226805085936306
E06,sample_002128,samples/sample_002128.npz,sample_002128_prediction.npz,0.001615346991457045,0.004987043794244528,0.5124979443201577,0.12948793407886994,0.2292860865033872,220,1699,7.722727272727273,101.6027420759201,587.576105502708,5.7830733058725565,0.46183064579963684,0.5080251275138421,0.5975873470306396,60.0,100.0,40.0,50.0,110.0,295.0,285.0,0.0028227869377742253,0.05312990624661618,0.02524893761631602,4.2619327855146025,0.9902831610527373,0.2831336911396863,0.02524893761631602,0.046746958050996296,60.0,40.0,40.0,-20.0,20.0,140.0,40.0,40.0,100.0,60.0,60.0,140.0,90.0,90.0,180.0,70.0,70.0,300.0,280.0,7.0710678118654755
E06,sample_001888,samples/sample_001888.npz,sample_001888_prediction.npz,0.008032628335058689,0.012867859564721584,0.4634679053170149,0.1487603305785124,0.2589928057553957,378,2541,6.722222222222222,311.36883294582367,1526.6357529668287,4.90298190259927,0.8237270712852478,0.7618122794640758,0.8747683763504028,70.0,140.0,70.0,90.0,60.0,355.0,480.0,0.012385733150570602,0.11129120877486506,0.05881289033338423,3.6702764576412314,0.9634322890042334,0.5428954321244729,0.05881289033338423,0.09448162298142386,70.0,70.0,40.0,-30.0,30.0,170.0,30.0,30.0,130.0,60.0,60.0,160.0,70.0,70.0,190.0,130.0,130.0,350.0,455.0,25.495097567963924
E06,sample_001536,samples/sample_001536.npz,sample_001536_prediction.npz,0.004770589992403984,0.009454918093979359,0.46805943441051434,0.12968967114404817,0.22960229602296023,280,2159,7.710714285714285,223.28286409378052,1090.9149205855838,4.885797775002524,0.7974388003349304,0.6870383288179125,0.7529411315917969,40.0,80.0,40.0,70.0,100.0,455.0,380.0,0.013387040238326509,0.1157023778421451,0.04689546523304753,3.2882419658466104,0.9273470950689484,0.6930617735860262,0.04689546523304753,0.10577265988384021,40.0,40.0,0.0,-40.0,40.0,130.0,50.0,50.0,130.0,90.0,90.0,180.0,110.0,110.0,180.0,80.0,80.0,430.0,360.0,32.01562118716424
E06,sample_000503,samples/sample_000503.npz,sample_000503_prediction.npz,0.003761355532333255,0.009572699666023254,0.28027754606073013,0.03487020534676482,0.06739049045301385,90,2581,28.677777777777777,83.0135428905487,963.549840070457,11.607140311320931,0.9223726987838745,0.586270491944419,0.6272870302200317,70.0,90.0,20.0,90.0,50.0,415.0,505.0,0.008016530339539881,0.08953507882131942,0.043889944717590786,8.750046622466135,0.9280281550235754,0.4442480790018927,0.043889944717590786,0.07803975328143156,70.0,20.0,40.0,-30.0,30.0,150.0,60.0,60.0,110.0,90.0,90.0,210.0,120.0,120.0,180.0,130.0,130.0,415.0,470.0,35.0
E06,sample_001208,samples/sample_001208.npz,sample_001208_prediction.npz,0.0033349667210131884,0.006883885245770216,0.419582718334853,0.11049723756906077,0.19900497512437812,180,1629,9.05,107.92141556739807,779.8279485461051,7.225886951594831,0.5995634198188782,0.6267334340347184,0.7437639236450195,20.0,70.0,50.0,40.0,90.0,250.0,475.0,0.010492944298327837,0.10243507357505942,0.03736150800124957,4.404833673839755,0.8464948627777001,0.6678511271993797,0.03736150800124957,0.09537851968971,20.0,50.0,0.0,-20.0,20.0,100.0,30.0,30.0,100.0,50.0,50.0,220.0,180.0,180.0,220.0,130.0,130.0,220.0,420.0,62.64982043070834
E06,sample_000155,samples/sample_000155.npz,sample_000155_prediction.npz,0.002341492800042033,0.006802143529057503,0.46048726700398257,0.11390602752728998,0.20451640391989775,240,2107,8.779166666666667,82.30671644210815,750.741875788476,9.121271121494967,0.3429446518421173,0.5036338984966278,0.600608229637146,70.0,110.0,40.0,60.0,100.0,340.0,440.0,0.003959318940618041,0.06292311928550619,0.0329416946152814,6.930110252439916,0.95983746275159,0.30730917981549316,0.0329416946152814,0.053611227336180074,70.0,40.0,40.0,-30.0,30.0,160.0,50.0,50.0,120.0,80.0,80.0,160.0,100.0,100.0,180.0,80.0,80.0,330.0,410.0,31.622776601683793
