sample_id,E05_mse,E05_mae,E05_iou,E05_dice,E05_volume_ratio,E05_mass_ratio,E05_absolute_top_depth_error_m,E05_absolute_bottom_depth_error_m,E05_absolute_thickness_error_m,E05_gravity_rmse,E06_mse,E06_mae,E06_iou,E06_dice,E06_volume_ratio,E06_mass_ratio,E06_absolute_top_depth_error_m,E06_absolute_bottom_depth_error_m,E06_absolute_thickness_error_m,E06_gravity_rmse,E07_mse,E07_mae,E07_iou,E07_dice,E07_volume_ratio,E07_mass_ratio,E07_absolute_top_depth_error_m,E07_absolute_bottom_depth_error_m,E07_absolute_thickness_error_m,E07_gravity_rmse,E05_to_E06_mse_change,E05_to_E06_mae_change,E05_to_E06_iou_change,E05_to_E06_dice_change,E05_to_E06_volume_ratio_change,E05_to_E06_mass_ratio_change,E05_to_E06_absolute_top_depth_error_m_change,E05_to_E06_absolute_bottom_depth_error_m_change,E05_to_E06_absolute_thickness_error_m_change,E05_to_E06_gravity_rmse_change,E06_to_E07_mse_change,E06_to_E07_mae_change,E06_to_E07_iou_change,E06_to_E07_dice_change,E06_to_E07_volume_ratio_change,E06_to_E07_mass_ratio_change,E06_to_E07_absolute_top_depth_error_m_change,E06_to_E07_absolute_bottom_depth_error_m_change,E06_to_E07_absolute_thickness_error_m_change,E06_to_E07_gravity_rmse_change,E05_to_E07_mse_change,E05_to_E07_mae_change,E05_to_E07_iou_change,E05_to_E07_dice_change,E05_to_E07_volume_ratio_change,E05_to_E07_mass_ratio_change,E05_to_E07_absolute_top_depth_error_m_change,E05_to_E07_absolute_bottom_depth_error_m_change,E05_to_E07_absolute_thickness_error_m_change,E05_to_E07_gravity_rmse_change
sample_002116,0.018419582396745682,0.029809491708874702,0.12720045428733673,0.2256926952141058,7.861607142857143,5.115313987133078,20.0,110.0,130.0,0.21519149799706525,0.00793573446571827,0.013385501690208912,0.24181360201511334,0.3894523326572008,4.135416666666667,2.756667532244691,20.0,20.0,40.0,0.13627415124721923,0.0061266436241567135,0.01111494842916727,0.2762022194821208,0.43285024154589374,3.6205357142857144,2.331285879089951,20.0,30.0,50.0,0.1057530481457644,-0.010483847931027412,-0.01642399001866579,0.11461314772777662,0.16375963744309502,-3.7261904761904763,-2.3586464548883868,0.0,-90.0,-90.0,-0.07891734674984602,-0.0018090908415615559,-0.0022705532610416412,0.03438861746700747,0.04339790888869294,-0.5148809523809526,-0.4253816531547403,0.0,10.0,10.0,-0.030521103101454825,-0.012292938772588968,-0.018694543279707432,0.14900176519478409,0.20715754633178796,-4.241071428571429,-2.784028108043127,0.0,-80.0,-80.0,-0.10943844985130084
sample_000238,0.023047281429171562,0.03626216575503349,0.18778817940477854,0.31619809434184215,5.325148809523809,4.524720906578195,40.0,100.0,140.0,0.27682272026507787,0.007881256751716137,0.013779129832983017,0.35118892082571207,0.5198220847031522,2.847470238095238,2.3281506520733792,30.0,30.0,60.0,0.13766067543775018,0.009021680802106857,0.01555688213557005,0.3346613545816733,0.5014925373134328,2.988095238095238,2.5312543010923663,30.0,40.0,70.0,0.15313715086107088,-0.015166024677455425,-0.022483035922050476,0.16340074142093353,0.20362399036131001,-2.477678571428571,-2.196570254504816,-10.0,-70.0,-80.0,-0.1391620448273277,0.0011404240503907204,0.0017777523025870323,-0.016527566244038783,-0.01832954738971937,0.140625,0.20310364901898703,0.0,10.0,10.0,0.015476475423320701,-0.014025600627064705,-0.020705283619463444,0.14687317517689474,0.18529444297159064,-2.337053571428571,-1.9934666054858288,-10.0,-60.0,-70.0,-0.12368556940400699
sample_000737,0.005446774419397116,0.01438396330922842,0.06109979633401222,0.11516314779270634,16.366666666666667,16.11750377128751,20.0,170.0,190.0,0.11641294665557875,0.00107240816578269,0.00445976946502924,0.12917115177610333,0.22878932316491898,7.741666666666666,5.440343799156175,20.0,40.0,60.0,0.05402226157023935,0.0011216304264962673,0.0037274679634720087,0.18045112781954886,0.3057324840764331,5.541666666666667,4.868498307514237,20.0,60.0,80.0,0.04394121405728857,-0.004374366253614426,-0.00992419384419918,0.06807135544209111,0.11362617537221265,-8.625,-10.677159972131335,0.0,-130.0,-130.0,-0.0623906850853394,4.922226071357727e-05,-0.000732301501557231,0.05127997604344553,0.07694316091151412,-2.1999999999999993,-0.5718454916419384,0.0,20.0,20.0,-0.010081047512950782,-0.004325143992900848,-0.010656495345756412,0.11935133148553664,0.19056933628372677,-10.825,-11.249005463773273,0.0,-110.0,-110.0,-0.07247173259829018
sample_000271,0.011495664715766907,0.024887435138225555,0.06810156381368758,0.12751889168765743,14.683950617283951,9.120524354822978,60.0,120.0,180.0,0.19031534501509842,0.005725611466914415,0.012255948968231678,0.13331138907175774,0.23525994772001163,7.501234567901235,4.9773701455458035,30.0,50.0,80.0,0.09720284852147412,0.005102783907204866,0.012037869542837143,0.12902198152277797,0.22855530474040633,7.750617283950617,4.867313711229472,40.0,60.0,100.0,0.10254529161481392,-0.005770053248852491,-0.012631486169993877,0.06520982525807016,0.1077410560323542,-7.182716049382717,-4.143154209277174,-30.0,-70.0,-100.0,-0.0931124964936243,-0.000622827559709549,-0.00021807942539453506,-0.004289407548979773,-0.006704642979605296,0.24938271604938222,-0.1100564343163315,10.0,10.0,20.0,0.0053424430933397965,-0.00639288080856204,-0.012849565595388412,0.06092041770909039,0.10103641305274891,-6.9333333333333345,-4.253210643593506,-20.0,-60.0,-80.0,-0.0877700534002845
sample_001280,0.006431201007217169,0.014843545854091644,0.056451612903225805,0.10687022900763359,17.714285714285715,23.81507716117566,0.0,200.0,200.0,0.12241966756928292,0.0016858881572261453,0.005778903607279062,0.10228933268387726,0.1855943437914273,9.776190476190477,9.617871963462985,20.0,60.0,80.0,0.07418810522172647,0.001286169863305986,0.003994285594671965,0.15825169555388094,0.27325959661678595,6.319047619047619,6.89247658854407,0.0,70.0,70.0,0.05029260916778662,-0.0047453128499910235,-0.009064642246812582,0.04583771978065145,0.07872411478379372,-7.938095238095238,-14.197205197712677,20.0,-140.0,-120.0,-0.04823156234755645,-0.00039971829392015934,-0.0017846180126070976,0.05596236287000368,0.08766525282535864,-3.457142857142858,-2.7253953749189153,-20.0,10.0,-10.0,-0.023895496053939855,-0.005145031143911183,-0.01084926025941968,0.10180008265065513,0.16638936760915235,-11.395238095238096,-16.92260057263159,0.0,-130.0,-130.0,-0.0721270584014963
sample_000473,0.018248645588755608,0.03354678303003311,0.1268141468226011,0.22508440665249468,7.885555555555555,8.102311692524186,50.0,130.0,180.0,0.25856398462067415,0.004745689686387777,0.011879467405378819,0.2459016393442623,0.39473684210526316,4.066666666666666,3.4976492260664362,30.0,50.0,80.0,0.12333014396310096,0.005024951416999102,0.011228525079786777,0.27607361963190186,0.4326923076923077,3.6222222222222222,3.3458703364791886,30.0,70.0,100.0,0.1127451504600936,-0.01350295590236783,-0.021667315624654293,0.1190874925216612,0.16965243545276848,-3.818888888888889,-4.60466246645775,-20.0,-80.0,-100.0,-0.13523384065757318,0.0002792617306113243,-0.000650942325592041,0.030171980287639566,0.037955465587044546,-0.4444444444444442,-0.1517788895872476,0.0,20.0,20.0,-0.010584993503007359,-0.013223694171756506,-0.022318257950246334,0.14925947280930077,0.20760790103981303,-4.263333333333334,-4.756441356044997,-20.0,-60.0,-80.0,-0.14581883416058056
sample_001502,0.0038889299612492323,0.013113804161548615,0.059574468085106386,0.11244979919678715,16.785714285714285,18.977259309959088,50.0,100.0,150.0,0.11228903280064602,0.0022815600968897343,0.007100105285644531,0.11160318866253321,0.200796812749004,8.96031746031746,10.733287809757297,30.0,20.0,50.0,0.06560697513056879,0.0023819301277399063,0.007515931036323309,0.10834425513324596,0.1955065037445802,9.067460317460318,11.263607622482033,30.0,20.0,50.0,0.07094499501400299,-0.001607369864359498,-0.006013698875904083,0.05202872057742683,0.08834701355221684,-7.825396825396824,-8.243971500201791,-20.0,-80.0,-100.0,-0.04668205767007723,0.00010037003085017204,0.0004158257506787777,-0.0032589335292872584,-0.005290309004423788,0.10714285714285765,0.5303198127247359,0.0,0.0,0.0,0.0053380198834342,-0.001506999833509326,-0.0055978731252253056,0.04876978704813957,0.08305670454779306,-7.718253968253967,-7.713651687477055,-20.0,-80.0,-100.0,-0.04134403778664303
sample_000960,0.010830376297235489,0.02573947049677372,0.05930656934306569,0.1119724375538329,16.861538461538462,13.341558911430733,50.0,150.0,200.0,0.201048935792209,0.0031747433822602034,0.009442376904189587,0.12512030798845045,0.22241231822070145,7.992307692307692,5.367879171727484,30.0,70.0,100.0,0.08013162662086112,0.003297244431450963,0.009522044099867344,0.130609511051574,0.23104265402843602,7.656410256410257,5.490546067786822,30.0,70.0,100.0,0.0870589651924952,-0.0076556329149752855,-0.016297093592584133,0.06581373864538476,0.11043988066686855,-8.86923076923077,-7.973679739703249,-20.0,-80.0,-100.0,-0.12091730917134788,0.00012250104919075966,7.966719567775726e-05,0.00548920306312356,0.008630335807734563,-0.3358974358974356,0.12266689605933756,0.0,0.0,0.0,0.0069273385716340785,-0.007533131865784526,-0.016217426396906376,0.07130294170850832,0.11907021647460311,-9.205128205128204,-7.851012843643911,-20.0,-80.0,-100.0,-0.1139899705997138
sample_001604,0.008078091777861118,0.018839968368411064,0.06695961498221385,0.12551480682486763,14.934375,9.64059232544233,50.0,90.0,140.0,0.15375510465393386,0.005255913827568293,0.01008540391921997,0.1381692573402418,0.24279210925644917,7.2375,5.697098512424948,20.0,10.0,30.0,0.08921546441378805,0.004102893639355898,0.009383323602378368,0.12515387771850636,0.2224653537563822,7.56875,5.161286442803471,40.0,10.0,50.0,0.09130085233893953,-0.0028221779502928257,-0.008754564449191093,0.07120964235802794,0.11727730243158155,-7.6968749999999995,-3.9434938130173824,-30.0,-80.0,-110.0,-0.0645396402401458,-0.0011530201882123947,-0.0007020803168416023,-0.013015379621735435,-0.020326755500066962,0.3312499999999998,-0.5358120696214774,20.0,0.0,20.0,0.0020853879251514773,-0.00397519813850522,-0.009456644766032696,0.05819426273629251,0.09695054693151459,-7.365625,-4.47930588263886,-10.0,-80.0,-90.0,-0.062454252314994324
sample_001049,0.00852688867598772,0.020278260111808777,0.12622720897615708,0.22415940224159403,7.9222222222222225,13.123418394121957,30.0,130.0,160.0,0.16467470638628515,0.0020159119740128517,0.006251834332942963,0.30230326295585414,0.4642593957258659,3.3079365079365077,4.721211242442249,10.0,30.0,40.0,0.06462095578744634,0.002154942834749818,0.006799878552556038,0.2876712328767123,0.44680851063829785,3.4761904761904763,5.064729622143736,20.0,50.0,70.0,0.07264920735119107,-0.006510976701974869,-0.014026425778865814,0.17607605397969706,0.24009999348427186,-4.614285714285715,-8.402207151679708,-20.0,-100.0,-120.0,-0.10005375059883881,0.00013903086073696613,0.0005480442196130753,-0.014632030079141822,-0.017450885087568035,0.16825396825396854,0.3435183797014876,10.0,20.0,30.0,0.008028251563744732,-0.006371945841237903,-0.013478381559252739,0.16144402390055523,0.22264910839670382,-4.446031746031746,-8.058688771978222,-10.0,-80.0,-90.0,-0.09202549903509408
sample_001954,0.004740378353744745,0.015201098285615444,0.02920317062995411,0.05674908796108634,34.24285714285714,21.986757476156203,70.0,140.0,210.0,0.12673665091988934,0.002746106358245015,0.008180977776646614,0.05417956656346749,0.1027900146842878,18.457142857142856,12.486126025066286,30.0,60.0,90.0,0.07276502569162194,0.0023280850145965815,0.006915246602147818,0.06669842782277274,0.12505582849486377,14.992857142857142,10.591333856747703,40.0,60.0,100.0,0.062859041438063,-0.00199427199549973,-0.00702012050896883,0.024976395933513383,0.04604092672320147,-15.785714285714285,-9.500631451089918,-40.0,-80.0,-120.0,-0.0539716252282674,-0.0004180213436484337,-0.0012657311744987965,0.01251886125930525,0.022265813810575963,-3.4642857142857135,-1.8947921683185829,10.0,0.0,10.0,-0.00990598425355893,-0.002412293339148164,-0.008285851683467627,0.03749525719281863,0.06830674053377743,-19.25,-11.3954236194085,-30.0,-80.0,-110.0,-0.06387760948182633
sample_001051,0.012428480200469494,0.02326960675418377,0.05732899022801303,0.10844115834873691,17.443181818181817,14.423772460342997,40.0,150.0,190.0,0.19379958018009202,0.005965177435427904,0.011418607085943222,0.10084033613445378,0.183206106870229,9.916666666666666,7.60615147266212,20.0,50.0,70.0,0.1358562984617491,0.0038912612944841385,0.008756601251661777,0.11277231952157198,0.20268714011516314,8.867424242424242,5.97944077847661,20.0,50.0,70.0,0.10445872702999932,-0.00646330276504159,-0.011850999668240547,0.043511345906440756,0.0747649485214921,-7.5265151515151505,-6.817620987680877,-20.0,-100.0,-120.0,-0.057943281718342926,-0.0020739161409437656,-0.0026620058342814445,0.011931983387118192,0.019481033244934137,-1.0492424242424239,-1.62671069418551,0.0,0.0,0.0,-0.031397571431749774,-0.008537218905985355,-0.014513005502521992,0.05544332929355895,0.09424598176642623,-8.575757575757574,-8.444331681866387,-20.0,-100.0,-120.0,-0.0893408531500927
sample_000519,0.013601909391582012,0.02845888026058674,0.16941176470588235,0.289738430583501,5.902777777777778,6.759186829148756,50.0,100.0,150.0,0.22439824688233645,0.00542764738202095,0.012355413287878036,0.35511713933415534,0.5241128298453139,2.8159722222222223,3.501730715290971,20.0,30.0,50.0,0.10044003268012092,0.004322065506130457,0.012006382457911968,0.31126722507430427,0.47475788172264577,3.212673611111111,3.4308330527145885,40.0,30.0,70.0,0.10923714240656411,-0.008174262009561062,-0.016103466972708702,0.185705374628273,0.23437439926181292,-3.0868055555555554,-3.2574561138577844,-30.0,-70.0,-100.0,-0.12395821420221553,-0.0011055818758904934,-0.00034903082996606827,-0.043849914259851075,-0.04935494812266816,0.39670138888888884,-0.07089766257638264,20.0,0.0,20.0,0.008797109726443195,-0.009279843885451555,-0.01645249780267477,0.14185546036842192,0.18501945113914475,-2.6901041666666665,-3.328353776434167,-10.0,-70.0,-80.0,-0.11516110447577234
sample_002133,0.005597012583166361,0.011633899994194508,0.13284132841328414,0.23452768729641693,7.527777777777778,10.550798315137449,20.0,150.0,170.0,0.10125509410863358,0.001567447674460709,0.004655684810131788,0.23106546854942234,0.3753910323253389,4.3277777777777775,4.8103796308891695,20.0,20.0,40.0,0.06748568089152099,0.0007833566050976515,0.0025972158182412386,0.36885245901639346,0.5389221556886228,2.7111111111111112,3.1077097316464113,0.0,30.0,30.0,0.03892122208462525,-0.004029564908705652,-0.006978215184062719,0.0982241401361382,0.14086334502892195,-3.2,-5.740418684248279,0.0,-130.0,-130.0,-0.03376941321711259,-0.0007840910693630576,-0.0020584689918905497,0.13778699046697113,0.1635311233632839,-1.6166666666666663,-1.7026698992427582,-20.0,10.0,-10.0,-0.02856445880689574,-0.004813655978068709,-0.009036684175953269,0.23601113060310933,0.30439446839220585,-4.816666666666666,-7.443088583491038,-20.0,-120.0,-140.0,-0.06233387202400833
sample_000492,0.004268874879926443,0.01149406936019659,0.1087378640776699,0.19614711033274956,9.196428571428571,17.318265390365205,10.0,150.0,160.0,0.09738081281316474,0.0012774564092978835,0.004661741200834513,0.19255014326647565,0.3229216722729457,5.193452380952381,7.618980958316334,30.0,20.0,50.0,0.06347400789479546,0.0009222523658536375,0.003350521670654416,0.2630691399662732,0.4165554072096128,3.4583333333333335,5.609853671180267,10.0,40.0,50.0,0.040168224534914844,-0.0029914184706285596,-0.006832328159362078,0.08381227918880575,0.12677456194019615,-4.00297619047619,-9.69928443204887,20.0,-130.0,-110.0,-0.03390680491836928,-0.00035520404344424605,-0.0013112195301800966,0.07051899669979753,0.0936337349366671,-1.735119047619048,-2.0091272871360673,-20.0,20.0,0.0,-0.023305783359880615,-0.0033466225140728056,-0.008143547689542174,0.1543312758886033,0.22040829687686325,-5.738095238095237,-11.708411719184937,0.0,-110.0,-110.0,-0.0572125882782499
sample_000901,0.014476049691438675,0.02803480438888073,0.06845798391237377,0.12814352074323243,14.6075,7.421445628909056,70.0,120.0,190.0,0.20525342345428865,0.007953949272632599,0.013301439583301544,0.1554001554001554,0.26899798251513113,6.435,4.016556848318105,30.0,60.0,90.0,0.10832857869872137,0.00866993423551321,0.015323299914598465,0.1306762495916367,0.23114706732158335,7.6525,4.498682280290449,50.0,50.0,100.0,0.1364250109717068,-0.006522100418806076,-0.014733364805579185,0.08694217148778162,0.1408544617718987,-8.1725,-3.4048887805909507,-40.0,-60.0,-100.0,-0.09692484475556729,0.0007159849628806114,0.0020218603312969208,-0.024723905808518687,-0.037850915193547774,1.2175000000000002,0.48212543197234403,20.0,-10.0,10.0,0.028096432272985444,-0.005806115455925465,-0.012711504474282265,0.06221826567926293,0.10300354657835092,-6.955,-2.9227633486186066,-20.0,-70.0,-90.0,-0.06882841248258184
sample_000728,0.005800438579171896,0.015072486363351345,0.06872852233676977,0.12861736334405144,14.55,15.211282467119444,40.0,140.0,180.0,0.1260912419334045,0.003426544601097703,0.008669995702803135,0.11814345991561181,0.21132075471698114,8.464285714285714,9.17575259927933,20.0,50.0,70.0,0.08651050146173396,0.001573215238749981,0.004889864474534988,0.18087855297157623,0.3063457330415755,5.5285714285714285,5.611112579759388,30.0,60.0,90.0,0.05492717299129076,-0.002373893978074193,-0.00640249066054821,0.04941493757884205,0.0827033913729297,-6.085714285714287,-6.035529867840115,-20.0,-90.0,-110.0,-0.03958074047167055,-0.001853329362347722,-0.0037801312282681465,0.06273509305596442,0.09502497832459433,-2.935714285714285,-3.564640019519941,10.0,10.0,20.0,-0.0315833284704432,-0.004227223340421915,-0.010182621888816357,0.11215003063480647,0.17772836969752404,-9.021428571428572,-9.600169887360057,-10.0,-80.0,-90.0,-0.07116406894211375
sample_000044,0.012578415684401989,0.024853184819221497,0.12642830814596387,0.2244764397905759,7.909620991253644,4.983142449802781,60.0,80.0,140.0,0.18640539001809375,0.006583604961633682,0.011007742024958134,0.26880877742946707,0.4237183446571958,3.7201166180758016,2.868331914330882,30.0,30.0,60.0,0.09657486680373054,0.005760801490396261,0.010453703813254833,0.25965177895533686,0.41225961538461536,3.8513119533527695,2.807109927527429,40.0,20.0,60.0,0.10578493713429149,-0.005994810722768307,-0.013845442794263363,0.1423804692835032,0.1992419048666199,-4.189504373177842,-2.1148105354718987,-30.0,-50.0,-80.0,-0.08983052321436322,-0.000822803471237421,-0.0005540382117033005,-0.009156998474130207,-0.011458729272580459,0.13119533527696792,-0.06122198680345292,10.0,-10.0,0.0,0.009210070330560954,-0.006817614194005728,-0.014399481005966663,0.133223470809373,0.18778317559403945,-4.058309037900875,-2.1760325222753516,-20.0,-60.0,-80.0,-0.08062045288380226
sample_000653,0.0053749047219753265,0.012882954441010952,0.09289127837514935,0.16999180103853512,10.727564102564102,20.37542909698772,0.0,200.0,200.0,0.10701148133706692,0.0011462810216471553,0.004821004346013069,0.1518987341772152,0.26373626373626374,6.583333333333333,8.075714554038921,0.0,60.0,60.0,0.06077804935617558,0.0009675569017417729,0.0033846942242234945,0.13676588897827835,0.24062278839348902,3.5288461538461537,5.269016402794892,0.0,80.0,80.0,0.0346278735292566,-0.004228623700328171,-0.008061950094997883,0.059007455802065845,0.09374446269772863,-4.144230769230769,-12.299714542948799,0.0,-140.0,-140.0,-0.04623343198089134,-0.0001787241199053824,-0.0014363101217895746,-0.015132845198936845,-0.02311347534277472,-3.0544871794871793,-2.8066981512440288,0.0,20.0,20.0,-0.026150175826918982,-0.004407347820233554,-0.009498260216787457,0.043874610603129,0.0706309873549539,-7.198717948717949,-15.106412694192827,0.0,-120.0,-120.0,-0.07238360780781032
sample_001330,0.017313214018940926,0.030421866104006767,0.2057356608478803,0.34126163391933817,4.86060606060606,5.021599513289393,30.0,90.0,120.0,0.24495325766665976,0.005626445170491934,0.011533769778907299,0.425621168118748,0.5971027614305116,2.346969696969697,2.505673932140722,20.0,20.0,40.0,0.1127484662841773,0.005377490073442459,0.011606521904468536,0.4266321913380737,0.5980969642048029,2.3439393939393938,2.522040701189282,30.0,30.0,60.0,0.11441848677224548,-0.011686768848448992,-0.018888096325099468,0.2198855072708677,0.2558411275111734,-2.5136363636363632,-2.515925581148671,-10.0,-70.0,-80.0,-0.13220479138248248,-0.0002489550970494747,7.275212556123734e-05,0.0010110232193256685,0.0009942027742912973,-0.003030303030303383,0.016366769048559604,10.0,10.0,20.0,0.0016700204880681774,-0.011935723945498466,-0.01881534419953823,0.22089653049019337,0.2568353302854647,-2.5166666666666666,-2.4995588121001115,0.0,-60.0,-60.0,-0.1305347708944143
sample_000517,0.00650407187640667,0.015323975123465061,0.042286609240407204,0.0811419984973704,23.64814814814815,16.418855312775804,30.0,160.0,190.0,0.1251829273997309,0.0017376147443428636,0.005711015779525042,0.08320493066255778,0.15362731152204837,12.018518518518519,6.511076725233602,30.0,60.0,90.0,0.06765593307696915,0.0018862982979044318,0.00517995422706008,0.10657894736842105,0.19262782401902498,9.382716049382717,6.149812511593101,30.0,60.0,90.0,0.06281035510607559,-0.004766457132063806,-0.00961295934394002,0.04091832142215058,0.07248531302467796,-11.62962962962963,-9.907778587542202,0.0,-100.0,-100.0,-0.05752699432276173,0.00014868355356156826,-0.000531061552464962,0.023374016705863268,0.039000512496976614,-2.635802469135802,-0.3612642136405011,0.0,0.0,0.0,-0.004845577970893564,-0.004617773578502238,-0.010144020896404982,0.06429233812801385,0.11148582552165458,-14.265432098765432,-10.269042801182703,0.0,-100.0,-100.0,-0.062372572293655296
sample_001265,0.020602582022547722,0.03529326245188713,0.13941908713692946,0.24471959213401312,7.1726190476190474,6.060190735862731,50.0,100.0,150.0,0.27852801051889037,0.01012782659381628,0.017651081085205078,0.2446601941747573,0.39313572542901715,4.087301587301587,3.535329804204329,20.0,40.0,60.0,0.1560775155209439,0.011429940350353718,0.019707435742020607,0.22929936305732485,0.37305699481865284,4.361111111111111,3.8258691173816146,40.0,40.0,80.0,0.18645862249964912,-0.010474755428731441,-0.017642181366682053,0.10524110703782782,0.14841613329500403,-3.0853174603174605,-2.5248609316584023,-30.0,-60.0,-90.0,-0.12245049499794647,0.0013021137565374374,0.002056354656815529,-0.015360831117432444,-0.020078730610364304,0.2738095238095237,0.29053931317728576,20.0,0.0,20.0,0.03038110697870522,-0.009172641672194004,-0.015585826709866524,0.08988027592039538,0.12833740268463972,-2.8115079365079367,-2.2343216184811165,-10.0,-60.0,-70.0,-0.09206938801924125
