experiment,sample_id,sample_path,prediction_path,mse,mae,correlation,iou,dice,true_occupied_cells,predicted_occupied_cells,volume_ratio,true_mass_proxy,predicted_mass_proxy,mass_ratio,true_body_mean_density,predicted_mean_density_in_true_body,peak_predicted_density,body_mse,background_mse,true_top_depth_m,true_bottom_depth_m,true_thickness_m,true_width_x_m,true_width_y_m,true_center_x_m,true_center_y_m,gravity_mse,gravity_rmse,gravity_mae,gravity_relative_l2,gravity_correlation,gravity_max_abs_residual,gravity_mean_residual,gravity_residual_std,manifest_top_depth_m,manifest_thickness_m,predicted_top_depth_m,top_depth_error_m,absolute_top_depth_error_m,predicted_bottom_depth_m,bottom_depth_error_m,absolute_bottom_depth_error_m,predicted_thickness_m,thickness_error_m,absolute_thickness_error_m,predicted_width_x_m,width_x_error_m,absolute_width_x_error_m,predicted_width_y_m,width_y_error_m,absolute_width_y_error_m,predicted_center_x_m,predicted_center_y_m,lateral_center_error_m
E10B,sample_001280,samples/sample_001280.npz,sample_001280_prediction.npz,0.006743066478520632,0.014036792330443859,0.19138511993652876,0.06416131989000917,0.12058570198105081,210,3273,15.585714285714285,63.227905333042145,1441.1739247888327,22.793320721249522,0.3010852634906769,0.35555018179473424,0.6706065535545349,0.006298010059085967,0.006744019898200091,20.0,40.0,20.0,70.0,150.0,415.0,485.0,0.022114880238919544,0.14871072671101956,0.06982037241751263,10.16453211715008,0.8497675605333408,0.7470931845743776,0.06982037241751263,0.13130116463458877,20.0,20.0,0.0,-20.0,20.0,160.0,120.0,120.0,160.0,140.0,140.0,490.0,420.0,420.0,310.0,160.0,160.0,245.0,485.0,170.0
E10B,sample_000473,samples/sample_000473.npz,sample_000473_prediction.npz,0.008891462348401546,0.01672300510108471,0.5415900576563029,0.23274519979242345,0.37760471479688484,900,3851,4.278888888888889,463.0685806274414,2096.564271301031,4.527545938142167,0.5145206451416016,0.639501170317332,0.7536244988441467,0.021962240418047507,0.00877069048973927,50.0,90.0,40.0,150.0,150.0,445.0,245.0,0.030502345282799506,0.1746492063617797,0.08271636159461594,3.0988219453470527,0.9926068494412744,0.8550338996978604,0.08271636159461594,0.15381920818723602,50.0,40.0,0.0,-50.0,50.0,160.0,70.0,70.0,160.0,120.0,120.0,540.0,390.0,390.0,490.0,340.0,340.0,270.0,395.0,230.4886114323222
E10B,sample_001502,samples/sample_001502.npz,sample_001502_prediction.npz,0.004047951195389032,0.010258260183036327,0.35755143571870623,0.08888101983002833,0.1632520325203252,252,2823,11.202380952380953,71.70944917201996,1079.4763847887516,15.05347478265038,0.28456130623817444,0.4798724970647267,0.5627239942550659,0.04179767644676209,0.003950932322246554,70.0,140.0,70.0,60.0,60.0,160.0,450.0,0.013026560193887485,0.11413395723397786,0.05086580133981939,16.14713976863389,0.9523843755947271,0.6520632226865876,0.05086580133981939,0.10217255232177336,70.0,70.0,0.0,-70.0,70.0,160.0,20.0,20.0,160.0,90.0,90.0,270.0,210.0,210.0,310.0,250.0,250.0,135.0,485.0,43.01162633521314
E10B,sample_000960,samples/sample_000960.npz,sample_000960_prediction.npz,0.005817836150527,0.013811684213578701,0.4001834207178044,0.10271266789570714,0.18629090040601862,390,3797,9.735897435897435,203.0231523513794,1554.885052666068,7.658658801509363,0.5205721855163574,0.5349187108950737,0.5816861987113953,0.0013157951177884518,0.005835768374587968,70.0,90.0,20.0,130.0,150.0,165.0,265.0,0.02039546209116898,0.14281268182892226,0.06778656407454713,6.3137898133866095,0.9956213825920409,0.7182195134690319,0.06778656407454713,0.12569981631703486,70.0,20.0,0.0,-70.0,70.0,160.0,70.0,70.0,160.0,140.0,140.0,270.0,140.0,140.0,470.0,320.0,320.0,135.0,405.0,143.17821063276352
E10B,sample_001604,samples/sample_001604.npz,sample_001604_prediction.npz,0.008002611808478832,0.015020717866718769,0.3882598290473955,0.09696969696969697,0.17679558011049723,320,3300,10.3125,209.39214706420898,1671.323496133089,7.981786898725417,0.6543504595756531,0.6673350526951254,0.7577613592147827,0.004936034962966437,0.008012627200780657,70.0,150.0,80.0,50.0,80.0,265.0,500.0,0.029014407196607146,0.17033615939255864,0.07522221021537773,8.628885811768692,0.9753904531784577,0.935804283951488,0.07522221021537773,0.15282678524041746,70.0,80.0,0.0,-70.0,70.0,160.0,10.0,10.0,160.0,80.0,80.0,360.0,310.0,310.0,280.0,200.0,200.0,180.0,500.0,85.0
E10B,sample_001049,samples/sample_001049.npz,sample_001049_prediction.npz,0.0032466230913996696,0.007630526553839445,0.6459722490551396,0.3121181262729124,0.47574699262708575,630,1947,3.0904761904761906,164.42838996648788,904.9369420856237,5.503532220135821,0.2609974443912506,0.5533235582094344,0.6772554516792297,0.1025095336041779,0.0026063745141429564,50.0,110.0,60.0,70.0,150.0,215.0,405.0,0.008266462866995703,0.09092009055756435,0.038129134410702155,4.655298266767172,0.9982470177358628,0.5853509873147065,0.038129134410702155,0.08253866958030225,50.0,60.0,0.0,-50.0,50.0,160.0,50.0,50.0,160.0,100.0,100.0,290.0,220.0,220.0,330.0,180.0,180.0,145.0,475.0,98.99494936611666
E10B,sample_001954,samples/sample_001954.npz,sample_001954_prediction.npz,0.0028239337261766195,0.00752840144559741,0.31934807472392834,0.06269592476489028,0.11799410029498525,140,2233,15.95,69.94698226451874,797.1378100812435,11.396314526718319,0.49962130188941956,0.47758710916553226,0.5691947340965271,0.008931732549476904,0.002815222846936973,80.0,100.0,20.0,100.0,70.0,400.0,495.0,0.007565793115751654,0.08698156767816762,0.03711916443459372,11.423689034270625,0.9694918539573385,0.5358543271215717,0.03711916443459372,0.078663592261155,80.0,20.0,0.0,-80.0,80.0,160.0,60.0,60.0,160.0,140.0,140.0,490.0,390.0,390.0,270.0,200.0,200.0,245.0,505.0,155.32224567009067
E10B,sample_001051,samples/sample_001051.npz,sample_001051_prediction.npz,0.011525147594511509,0.018491972237825394,0.31883019783938477,0.07755581668625147,0.14394765539803708,264,3404,12.893939393939394,169.32887077331543,1983.64906527102,11.714771711473691,0.64139723777771,0.7055664450833292,0.8021639585494995,0.007595015719789347,0.011535730906934497,40.0,80.0,40.0,110.0,60.0,165.0,520.0,0.043766040828932935,0.20920334803471224,0.09177525374830858,7.867302624971282,0.869368200338367,1.139545993587761,0.09177525374830858,0.1879982543226572,40.0,40.0,0.0,-40.0,40.0,160.0,80.0,80.0,160.0,120.0,120.0,290.0,180.0,180.0,260.0,200.0,200.0,145.0,510.0,22.360679774997898
E10B,sample_000519,samples/sample_000519.npz,sample_000519_prediction.npz,0.00635571638122201,0.01536865159869194,0.6377254256322039,0.2689075630252101,0.423841059602649,1152,4284,3.71875,485.49850845336914,1996.162706375122,4.111573303766078,0.42143967747688293,0.5996087145112041,0.6524900794029236,0.0326244979624521,0.0060442290306258395,70.0,130.0,60.0,160.0,120.0,190.0,260.0,0.02693270513759281,0.16411186775365397,0.07726742980615756,3.5861693749889225,0.9973210680293858,0.7958425247484389,0.07726742980615756,0.14478414771218334,70.0,60.0,0.0,-70.0,70.0,160.0,30.0,30.0,160.0,100.0,100.0,310.0,150.0,150.0,470.0,350.0,350.0,155.0,405.0,149.164338901763
E10B,sample_002133,samples/sample_002133.npz,sample_002133_prediction.npz,0.0024264466483145952,0.00500089256092906,0.5895355484733734,0.2945990180032733,0.45512010113780027,360,1222,3.3944444444444444,119.72476601600647,611.1301699876785,5.104459088322413,0.33256879448890686,0.5710214693513181,0.7537910342216492,0.06623187220413183,0.00219192537997372,20.0,80.0,60.0,120.0,50.0,250.0,245.0,0.0035958775379593116,0.059965636309133846,0.025397282247471713,2.664837320628401,0.9772821138365332,0.3906439098967698,0.025397282247471713,0.054321778251467154,20.0,60.0,0.0,-20.0,20.0,160.0,80.0,80.0,160.0,100.0,100.0,340.0,220.0,220.0,440.0,390.0,390.0,170.0,420.0,192.41881404893857
E10B,sample_000492,samples/sample_000492.npz,sample_000492_prediction.npz,0.001846551545895636,0.00467562535777688,0.571580177914871,0.2572741194486983,0.4092570036540804,336,1306,3.886904761904762,69.23460531234741,528.8570960462093,7.638623686237612,0.20605537295341492,0.4781037067018804,0.6312380433082581,0.08124739085502967,0.00157423100854334,30.0,90.0,60.0,40.0,140.0,390.0,410.0,0.003468270342454743,0.058892022740391105,0.023958835197237984,5.407982975491807,0.9929363399279434,0.40805141178277393,0.023958835197237984,0.05379818359802061,30.0,60.0,0.0,-30.0,30.0,160.0,70.0,70.0,160.0,100.0,100.0,440.0,400.0,400.0,320.0,180.0,180.0,220.0,480.0,183.84776310850236
E10B,sample_000901,samples/sample_000901.npz,sample_000901_prediction.npz,0.008715021423995495,0.015623052604496479,0.44167741674581834,0.1286587327114828,0.2279851809632374,400,3109,7.7725,387.03465461730957,1722.274041712284,4.449922044875353,0.9675866365432739,0.7168751239776612,0.7634615898132324,0.06338688190513246,0.008491651459159819,70.0,110.0,40.0,100.0,100.0,200.0,200.0,0.02449454029272189,0.1565073170580912,0.0685161086180049,3.747424144443421,0.9952212162679359,0.8577253696261087,0.0685161086180049,0.1407127682641758,70.0,40.0,0.0,-70.0,70.0,160.0,50.0,50.0,160.0,120.0,120.0,290.0,190.0,190.0,520.0,420.0,420.0,145.0,380.0,188.2153022471871
E10B,sample_000728,samples/sample_000728.npz,sample_000728_prediction.npz,0.004214671906083822,0.009065578691661358,0.45112288660860195,0.12942271880819367,0.2291838417147568,280,2146,7.664285714285715,104.24670338630676,993.0433047115803,9.525896478775564,0.3723096549510956,0.6073028484625476,0.7067586183547974,0.06386006532397108,0.004044298316877768,60.0,100.0,40.0,70.0,100.0,335.0,470.0,0.011789381836696167,0.10857891985416031,0.04594020585762092,8.516356722442065,0.9916920587463516,0.6745683095280439,0.04594020585762092,0.09838129559248335,60.0,40.0,0.0,-60.0,60.0,160.0,60.0,60.0,160.0,120.0,120.0,420.0,350.0,350.0,280.0,180.0,180.0,210.0,500.0,128.5496013218244
E10B,sample_000044,samples/sample_000044.npz,sample_000044_prediction.npz,0.008908946998417377,0.015745751559734344,0.5377555811543782,0.19895591647331787,0.331881954523464,686,3448,5.026239067055394,557.6774952411652,1987.4909535646439,3.563871539598639,0.8129409551620483,0.7268936912971753,0.767073929309845,0.008293966904738997,0.008913268652884667,70.0,140.0,70.0,70.0,140.0,275.0,260.0,0.029631410790908978,0.1721377668930005,0.07582108690182267,3.2697156500115385,0.9953798610586462,0.9062995886004854,0.07582108690182267,0.1545398769636343,70.0,70.0,0.0,-70.0,70.0,160.0,20.0,20.0,160.0,90.0,90.0,360.0,290.0,290.0,480.0,340.0,340.0,180.0,400.0,169.1892431568863
E10B,sample_000653,samples/sample_000653.npz,sample_000653_prediction.npz,0.003824991174042225,0.009533957578241825,0.1842686965225614,0.10199556541019955,0.1851106639839034,312,2670,8.557692307692308,65.11785006523132,982.1944732517004,15.083336938608912,0.20871105790138245,0.21312596037601814,0.5534693002700806,0.0074447229347575925,0.0038134662721218894,20.0,40.0,20.0,120.0,130.0,300.0,235.0,0.009664064417777358,0.09830597345928353,0.046778518231687834,6.986863007644536,0.8980932599146295,0.5437474593283278,0.046778518231687834,0.08646290909878644,20.0,20.0,0.0,-20.0,20.0,160.0,120.0,120.0,160.0,140.0,140.0,390.0,270.0,270.0,480.0,350.0,350.0,195.0,400.0,195.57607215607945
E10B,sample_001330,samples/sample_001330.npz,sample_001330_prediction.npz,0.008671130985021591,0.015512902289628983,0.6968521663633508,0.3782069760737965,0.5488391549884961,1320,3461,2.621969696969697,743.6322569847107,2243.7340882718563,3.0172629914815383,0.5633577704429626,0.7659030300875505,0.8067726492881775,0.05168917558649288,0.008085634257331166,50.0,130.0,80.0,150.0,110.0,365.0,405.0,0.03457288205266335,0.18593784459507792,0.08032131245722467,2.355239555567588,0.9932010532983583,0.9499942029790778,0.08032131245722467,0.1676942718694119,50.0,80.0,0.0,-50.0,50.0,160.0,30.0,30.0,160.0,80.0,80.0,470.0,320.0,320.0,330.0,220.0,220.0,235.0,475.0,147.648230602334
E10B,sample_000517,samples/sample_000517.npz,sample_000517_prediction.npz,0.005533393006771803,0.009763422422111034,0.333269967061346,0.08132530120481928,0.15041782729805014,162,1992,12.296296296296296,96.17286157608032,1053.3632400035858,10.952811663717549,0.5936596393585205,0.6520999874229785,0.7749285697937012,0.006860237063445242,0.0055312024541671915,50.0,70.0,20.0,90.0,90.0,235.0,195.0,0.013817875980304825,0.1175494618460877,0.04930321903524436,7.935571863419518,0.9814322339419244,0.7561370257688513,0.04930321903524436,0.10671020838264512,50.0,20.0,0.0,-50.0,50.0,160.0,90.0,90.0,160.0,140.0,140.0,320.0,230.0,230.0,510.0,420.0,420.0,160.0,385.0,204.26698215815497
E10B,sample_001265,samples/sample_001265.npz,sample_001265_prediction.npz,0.013696747832000256,0.022668644785881042,0.5479862105182336,0.21172022684310018,0.3494539781591264,1008,4761,4.723214285714286,680.8959245681763,2908.2071452885866,4.271147822088919,0.675491988658905,0.7671925251091284,0.8022332191467285,0.009437364614482347,0.013740874714296929,60.0,120.0,60.0,120.0,140.0,180.0,480.0,0.060476801640906325,0.24592031563273972,0.11351059142728398,3.455593386386964,0.9905482588523439,1.1524078805815767,0.11351059142728398,0.21815624509679876,60.0,60.0,0.0,-60.0,60.0,160.0,40.0,40.0,160.0,100.0,100.0,310.0,190.0,190.0,290.0,150.0,150.0,155.0,495.0,29.154759474226502
E10B,sample_001292,samples/sample_001292.npz,sample_001292_prediction.npz,0.00412913179025054,0.007861635647714138,0.5452110107484395,0.23337222870478413,0.3784295175023652,400,1714,4.285,147.53621816635132,920.3664081692696,6.2382404782229814,0.3688405454158783,0.6359872987866402,0.7557730078697205,0.07503629737315574,0.0038394312171608886,30.0,80.0,50.0,100.0,80.0,360.0,420.0,0.009005507290668843,0.09489735133642478,0.040127068096613684,3.7945368429110813,0.9832027574372347,0.5880157427292068,0.040127068096613684,0.0859960795422592,30.0,50.0,0.0,-30.0,30.0,160.0,80.0,80.0,160.0,110.0,110.0,440.0,340.0,340.0,300.0,220.0,220.0,220.0,490.0,156.52475842498527
E10B,sample_001298,samples/sample_001298.npz,sample_001298_prediction.npz,0.003759937360882759,0.007512640208005905,0.3686490704756844,0.11029825548677546,0.198682209832742,196,1777,9.066326530612244,110.08473920822144,837.3414695113897,7.606335587783767,0.5616568326950073,0.5485415181943348,0.6924021244049072,0.004151576917409729,0.0037591547772741858,50.0,70.0,20.0,70.0,140.0,235.0,210.0,0.00771443985262604,0.08783188403208735,0.03731141291384213,5.384776151446251,0.9944284890856453,0.5644301145174367,0.03731141291384213,0.07951288146582801,50.0,20.0,0.0,-50.0,50.0,160.0,90.0,90.0,160.0,140.0,140.0,300.0,230.0,230.0,510.0,370.0,370.0,150.0,385.0,194.5507645834372
E10B,sample_001513,samples/sample_001513.npz,sample_001513_prediction.npz,0.006179747637361288,0.013698847033083439,0.3719216572043669,0.0861573808156232,0.15864621893178213,300,3482,11.606666666666667,185.75980067253113,1504.9062647372484,8.101355940783929,0.6191993355751038,0.5757714828848839,0.6618262529373169,0.005076772832013784,0.0061831240607374965,80.0,130.0,50.0,50.0,120.0,355.0,490.0,0.021835178469040043,0.14776731190977266,0.0673464677010422,8.38287034367786,0.9894170066336531,0.7773473194807861,0.0673464677010422,0.13152806452325116,80.0,50.0,0.0,-80.0,80.0,160.0,30.0,30.0,160.0,110.0,110.0,450.0,400.0,400.0,280.0,160.0,160.0,225.0,500.0,130.38404810405297
E10B,sample_000392,samples/sample_000392.npz,sample_000392_prediction.npz,0.006331235636025667,0.011483528651297092,0.33815273679650387,0.0801068090787717,0.14833127317676142,180,2247,12.483333333333333,178.24459075927734,1189.247329428792,6.671996745387313,0.9902477264404297,0.6628197242816289,0.7370432615280151,0.10864095885084037,0.006143557542278154,50.0,90.0,40.0,50.0,90.0,175.0,355.0,0.01452144179803767,0.12050494511860362,0.052016547522959464,4.79198135204728,0.9696828197757764,0.7214779337232913,0.052016547522959464,0.10870014067069725,50.0,40.0,0.0,-50.0,50.0,160.0,70.0,70.0,160.0,120.0,120.0,280.0,230.0,230.0,370.0,280.0,280.0,140.0,455.0,105.94810050208545
E10B,sample_001800,samples/sample_001800.npz,sample_001800_prediction.npz,0.004479438066482544,0.007528753485530615,0.5046555203760634,0.24168236032642812,0.38928210313447925,390,1588,4.0717948717948715,191.56806975603104,921.6736400127411,4.811207009532049,0.49120017886161804,0.6212662459183962,0.7960402369499207,0.031602766536640306,0.004371403209117311,20.0,70.0,50.0,60.0,130.0,210.0,405.0,0.007562914830795757,0.08696502073130183,0.03727000422349115,2.329885100549794,0.9568784434116439,0.5874912545131908,0.03727000422349115,0.0785739245295582,20.0,50.0,0.0,-20.0,20.0,160.0,90.0,90.0,160.0,110.0,110.0,290.0,230.0,230.0,310.0,180.0,180.0,145.0,485.0,103.07764064044152
E10B,sample_002073,samples/sample_002073.npz,sample_002073_prediction.npz,0.0020995393861085176,0.007104251068085432,0.45985402208331294,0.150390625,0.2614601018675722,385,2560,6.64935064935065,95.07418975234032,792.714662104845,8.337853461278979,0.24694594740867615,0.3765004664272457,0.49639517068862915,0.0202900712856951,0.002028017412241764,80.0,130.0,50.0,70.0,110.0,395.0,165.0,0.006530277323871729,0.08081013131948078,0.03572131539083434,8.962025531553902,0.9770687704384153,0.46190051496713114,0.03572131539083434,0.07248630871150959,80.0,50.0,0.0,-80.0,80.0,160.0,30.0,30.0,160.0,110.0,110.0,480.0,410.0,410.0,550.0,440.0,440.0,240.0,365.0,253.03161857759991
E10B,sample_000911,samples/sample_000911.npz,sample_000911_prediction.npz,0.006544953677803278,0.012656312435865402,0.5138170033069029,0.20373134328358208,0.33849969001859886,546,2680,4.908424908424909,161.15512830018997,1405.3212430626154,8.720301102952606,0.29515591263771057,0.6256982601169265,0.7613620162010193,0.11433858658545586,0.005942902754409073,30.0,90.0,60.0,70.0,130.0,465.0,325.0,0.020012672237964785,0.14146615226959694,0.06364834851084755,5.657800730234232,0.9632965223601954,0.7686461795156585,0.06364834851084755,0.12633906747244292,30.0,60.0,0.0,-30.0,30.0,160.0,70.0,70.0,160.0,100.0,100.0,520.0,450.0,450.0,410.0,280.0,280.0,260.0,435.0,232.64780248263682
E10B,sample_000923,samples/sample_000923.npz,sample_000923_prediction.npz,0.0018923758761957288,0.005657650530338287,0.3696937217941619,0.09260244811069718,0.16950803701899658,195,1858,9.528205128205128,79.86865639686584,613.0518464893103,7.675750089535339,0.40958285331726074,0.39132718398020816,0.5007082223892212,0.021778143505448055,0.0018528513301422466,80.0,110.0,30.0,50.0,130.0,295.0,465.0,0.004189521243585515,0.06472651113404394,0.02745651364390713,7.885971330596579,0.982970581494962,0.4173679701124582,0.02745651364390713,0.05861451272600888,80.0,30.0,0.0,-80.0,80.0,160.0,50.0,50.0,160.0,130.0,130.0,370.0,320.0,320.0,280.0,150.0,150.0,185.0,500.0,115.43396380615195
E10B,sample_000595,samples/sample_000595.npz,sample_000595_prediction.npz,0.00601160665974021,0.010297426022589207,0.6168585825842351,0.27979274611398963,0.43724696356275305,648,2316,3.574074074074074,405.7768020629883,1412.8241064548492,3.4817764329355088,0.6261987686157227,0.7485716180117042,0.8012045621871948,0.018776802253314476,0.0059269023923196155,40.0,100.0,60.0,120.0,90.0,190.0,245.0,0.014809439832178962,0.12169404189268661,0.05187751707438476,2.2181752750503514,0.9920588684977062,0.7186230568473118,0.05187751707438476,0.11008252837928405,40.0,60.0,0.0,-40.0,40.0,160.0,60.0,60.0,160.0,100.0,100.0,290.0,170.0,170.0,460.0,370.0,370.0,145.0,410.0,171.0263137648707
E10B,sample_001302,samples/sample_001302.npz,sample_001302_prediction.npz,0.014555620960891247,0.023635247722268105,0.44031787780441156,0.12965821389195148,0.2295529962912356,588,4535,7.712585034013605,388.9803864955902,2712.413095280528,6.973135894375687,0.6615312695503235,0.7742739205254989,0.8029295206069946,0.0134595472365646,0.014562217652273654,60.0,120.0,60.0,70.0,140.0,525.0,280.0,0.0658331545467941,0.25657972356909675,0.11848247857020042,6.122561533229944,0.9581930260661762,1.2555874210631224,0.11848247857020042,0.2275852737297739,60.0,60.0,0.0,-60.0,60.0,160.0,40.0,40.0,160.0,100.0,100.0,590.0,520.0,520.0,480.0,340.0,340.0,295.0,400.0,259.42243542145695
E10B,sample_001319,samples/sample_001319.npz,sample_001319_prediction.npz,0.0029455460608005524,0.005047458689659834,0.3804458894997638,0.14111006585136407,0.247320692497939,150,1063,7.086666666666667,78.23321521282196,570.0821798443794,7.286958337242751,0.5215547680854797,0.5741596442461013,0.7790560722351074,0.009260947178324432,0.0029358946453009946,20.0,50.0,30.0,50.0,100.0,295.0,360.0,0.003959359781348848,0.06292344381348534,0.025759910627762898,3.2750889383168493,0.9398555002219942,0.4374034824785832,0.025759910627762898,0.05740894343043178,20.0,30.0,0.0,-20.0,20.0,160.0,110.0,110.0,160.0,130.0,130.0,360.0,310.0,310.0,340.0,240.0,240.0,180.0,470.0,159.13830462839547
E10B,sample_002162,samples/sample_002162.npz,sample_002162_prediction.npz,0.008911965414881706,0.016087938100099564,0.45455408114945656,0.17392657125077784,0.29631592896899017,560,3213,5.7375,161.06433391571045,1741.4384671747684,10.812067605768716,0.2876148819923401,0.6233133314443486,0.7689347267150879,0.12390456326652222,0.008253143465211313,30.0,100.0,70.0,100.0,80.0,170.0,140.0,0.03170619347124292,0.17806233029824955,0.07936749354487968,7.328880290728246,0.8895154872592529,0.9736262409542031,0.07936749354487968,0.15939571650344433,30.0,70.0,0.0,-30.0,30.0,160.0,60.0,60.0,160.0,90.0,90.0,290.0,190.0,190.0,560.0,480.0,480.0,145.0,360.0,221.41589825484527
E10B,sample_001201,samples/sample_001201.npz,sample_001201_prediction.npz,0.0016141710802912712,0.0045977309346199036,0.28412703340304124,0.0573025856044724,0.10839391936549901,84,1429,17.011904761904763,47.15975260734558,473.1598275452852,10.033127855543205,0.5614256262779236,0.40681097195262,0.5188102722167969,0.03427290970620027,0.001586240550434853,70.0,90.0,20.0,60.0,70.0,270.0,175.0,0.0027621530702880356,0.0525561896477288,0.021879825281674228,8.959245601970327,0.9562102378620576,0.3682371098239946,0.021879825281674228,0.04778521022169354,70.0,20.0,0.0,-70.0,70.0,160.0,70.0,70.0,160.0,140.0,140.0,350.0,290.0,290.0,510.0,440.0,440.0,175.0,385.0,230.4886114323222
E10B,sample_000860,samples/sample_000860.npz,sample_000860_prediction.npz,0.008153279311954975,0.014867249876260757,0.37262902638469364,0.20796719390743995,0.3443258971871969,720,3404,4.727777777777778,286.3914728164673,1715.0960081666708,5.988642019609929,0.3977659344673157,0.43396383637769353,0.7132565379142761,0.0104333769889855,0.008136456348495948,20.0,50.0,30.0,160.0,150.0,230.0,285.0,0.020168563905884937,0.1420160691819237,0.0716296427178977,2.7563120028218213,0.9746995222396403,0.7056637057552526,0.0716296427178977,0.12262853742090891,20.0,30.0,0.0,-20.0,20.0,160.0,110.0,110.0,160.0,130.0,130.0,350.0,190.0,190.0,440.0,290.0,290.0,175.0,420.0,145.7737973711325
E10B,sample_001867,samples/sample_001867.npz,sample_001867_prediction.npz,0.0017060210229828954,0.0049980576150119305,0.47071225096180014,0.14391143911439114,0.25161290322580643,234,1626,6.948717948717949,69.58212214708328,560.911183282733,8.061139355552768,0.29735949635505676,0.44683348750456786,0.5254305005073547,0.023962163068440127,0.0016529166748809495,60.0,90.0,30.0,60.0,130.0,330.0,315.0,0.003310172061449162,0.0575340947738744,0.025295694903779146,6.547483970757688,0.9988712571811595,0.38040082499316086,0.025295694903779146,0.051674944419748375,60.0,30.0,0.0,-60.0,60.0,160.0,70.0,70.0,160.0,130.0,130.0,390.0,330.0,330.0,420.0,290.0,290.0,195.0,430.0,177.341478509682
E10B,sample_000363,samples/sample_000363.npz,sample_000363_prediction.npz,0.0005444584530778229,0.0019085519015789032,0.33852300318986983,0.060240963855421686,0.11363636363636363,40,664,16.6,32.65535354614258,185.92253316938877,5.693477882781977,0.8163838386535645,0.3869950853288174,0.41196393966674805,0.1852547200041532,0.0004692690450974617,80.0,100.0,20.0,40.0,50.0,260.0,325.0,0.00047281608117865904,0.02174433446161687,0.008149101834828018,5.884898109969101,0.9837610513520153,0.1854593461799908,0.008149101834828018,0.020159568955319004,80.0,20.0,0.0,-80.0,80.0,160.0,60.0,60.0,160.0,140.0,140.0,300.0,260.0,260.0,360.0,310.0,310.0,150.0,460.0,174.14074767268
E10B,sample_000263,samples/sample_000263.npz,sample_000263_prediction.npz,0.004485153593122959,0.007993029430508614,0.38083272438541216,0.11673872760963558,0.20907079646017698,189,1619,8.566137566137566,76.96506553888321,862.7118171453476,11.209135094018732,0.40722256898880005,0.6266482019865954,0.7774524092674255,0.05165260819148973,0.0043942944997086815,30.0,60.0,30.0,70.0,90.0,225.0,195.0,0.00962413673606194,0.0981026846526737,0.0405292400345767,6.368339034099808,0.9551024204335814,0.643824817015032,0.0405292400345767,0.08933933869400201,30.0,30.0,0.0,-30.0,30.0,160.0,100.0,100.0,160.0,130.0,130.0,300.0,230.0,230.0,510.0,420.0,420.0,150.0,385.0,204.26698215815497
E10B,sample_000442,samples/sample_000442.npz,sample_000442_prediction.npz,0.004009563941508532,0.008147802203893661,0.2421530253779986,0.05875706214689266,0.11099252934898612,104,1770,17.01923076923077,94.6843991279602,805.7002414166927,8.509324121367005,0.910426914691925,0.4779956409564385,0.6797998547554016,0.18898979580360092,0.0038136584524159256,30.0,50.0,20.0,130.0,40.0,385.0,210.0,0.006697549779878524,0.08183855924855059,0.03635837043540014,4.106706600220647,0.9287382361902311,0.48850732767068017,0.03635837043540014,0.0733186107285234,30.0,20.0,0.0,-30.0,30.0,160.0,110.0,110.0,160.0,140.0,140.0,480.0,350.0,350.0,470.0,430.0,430.0,240.0,405.0,243.00205760445732
E10B,sample_001230,samples/sample_001230.npz,sample_001230_prediction.npz,0.009086358360946178,0.015324798412621021,0.4438625003304871,0.2196774193548387,0.3602221634488231,704,3077,4.370738636363637,288.421838760376,1767.7182644605637,6.128933481799217,0.40969011187553406,0.5626821776174686,0.7859024405479431,0.04671966036030409,0.008814904925761787,20.0,60.0,40.0,110.0,160.0,475.0,420.0,0.02574870853437378,0.1604640412502869,0.07418829537520161,3.0625033600801843,0.9443963082701774,0.8196677134531594,0.07418829537520161,0.14228424144540963,20.0,40.0,0.0,-20.0,20.0,160.0,100.0,100.0,160.0,120.0,120.0,550.0,440.0,440.0,310.0,150.0,150.0,275.0,485.0,210.2974084481309
E10B,sample_001272,samples/sample_001272.npz,sample_001272_prediction.npz,0.007521198596805334,0.0160675011575222,0.440230045329318,0.1285140562248996,0.2277580071174377,480,3735,7.78125,406.4982604980469,1752.720792233944,4.311754717194824,0.8468713760375977,0.6038745189085603,0.6998571753501892,0.06049775643252548,0.00726125476367302,80.0,130.0,50.0,60.0,160.0,320.0,200.0,0.023261977288952882,0.15251877684060045,0.06987553542613448,4.059437468298481,0.9954831691183362,0.7710204064333885,0.06987553542613448,0.13557059724683634,80.0,50.0,0.0,-80.0,80.0,160.0,30.0,30.0,160.0,110.0,110.0,410.0,350.0,350.0,540.0,380.0,380.0,205.0,370.0,205.24375751773792
E10B,sample_001600,samples/sample_001600.npz,sample_001600_prediction.npz,0.006738018710166216,0.014121211133897305,0.5446860025019293,0.19963031423290203,0.33281972265023113,756,3787,5.0092592592592595,485.2165160179138,1828.851741194725,3.769145692326774,0.6418207883834839,0.6151740718140173,0.6748618483543396,0.002072941934069845,0.00677417380911036,80.0,150.0,70.0,120.0,90.0,380.0,275.0,0.024257913490715925,0.15574952163880287,0.07082079121256546,3.6921128021101017,0.9940564279488029,0.8021601162812697,0.07082079121256546,0.1387167222174102,80.0,70.0,0.0,-80.0,80.0,160.0,10.0,10.0,160.0,90.0,90.0,490.0,370.0,370.0,450.0,360.0,360.0,245.0,415.0,194.48650338776724
