experiment,sample_id,sample_path,prediction_path,mse,mae,correlation,iou,dice,true_occupied_cells,predicted_occupied_cells,volume_ratio,true_mass_proxy,predicted_mass_proxy,mass_ratio,true_body_mean_density,predicted_mean_density_in_true_body,peak_predicted_density,body_mse,background_mse,depth_profile_mse,z_center_error_m,absolute_z_center_error_m,true_top_depth_m,true_bottom_depth_m,true_thickness_m,true_width_x_m,true_width_y_m,true_center_x_m,true_center_y_m,gravity_mse,gravity_rmse,gravity_mae,gravity_relative_l2,gravity_correlation,gravity_max_abs_residual,gravity_mean_residual,gravity_residual_std,manifest_top_depth_m,manifest_thickness_m,predicted_top_depth_m,top_depth_error_m,absolute_top_depth_error_m,predicted_bottom_depth_m,bottom_depth_error_m,absolute_bottom_depth_error_m,predicted_thickness_m,thickness_error_m,absolute_thickness_error_m,predicted_width_x_m,width_x_error_m,absolute_width_x_error_m,predicted_width_y_m,width_y_error_m,absolute_width_y_error_m,predicted_center_x_m,predicted_center_y_m,lateral_center_error_m
E09B-2,sample_001400,samples/sample_001400.npz,sample_001400_prediction.npz,0.000586682406719774,0.0034018743317574263,0.676917804016648,0.17285714285714285,0.29476248477466505,242,1400,5.785123966942149,134.1245481967926,410.93881086087333,3.0638597958811267,0.5542336702346802,0.4352180007075475,0.5190041661262512,0.017437777126882156,0.0005450968178919368,0.004395530617712969,0.14562160288843984,0.14562160288843984,30.0,50.0,20.0,110.0,110.0,425.0,365.0,0.0011607662877980986,0.0340700203668577,0.015941006268954484,1.3013402345537857,0.9452756675771359,0.15158614499585998,0.015941006268954484,0.03011063943079344,30.0,20.0,20.0,-10.0,10.0,70.0,20.0,20.0,50.0,30.0,30.0,340.0,230.0,230.0,450.0,340.0,340.0,370.0,385.0,58.52349955359813
E09B-2,sample_001887,samples/sample_001887.npz,sample_001887_prediction.npz,0.0005762108485214412,0.002210889244452119,0.8196775078544645,0.3755868544600939,0.5460750853242321,320,852,2.6625,185.7793426513672,373.24898965452513,2.009098451569843,0.5805604457855225,0.6022808259353042,0.7871702313423157,0.01839364071487625,0.0005180219583476014,0.0009833966168688044,-0.8637023046664041,0.8637023046664041,20.0,70.0,50.0,40.0,160.0,380.0,240.0,0.00083396061128155,0.02887837618844851,0.010711682139420186,0.817893534639215,0.9891899875870929,0.21725260286576425,0.010711682139420186,0.026818286243262757,20.0,50.0,0.0,-20.0,20.0,100.0,30.0,30.0,100.0,50.0,50.0,180.0,140.0,140.0,330.0,170.0,170.0,350.0,285.0,54.08326913195984
E09B-2,sample_001331,samples/sample_001331.npz,sample_001331_prediction.npz,0.000332576222717762,0.0030844463035464287,0.45529001534571834,0.09113504556752279,0.16704631738800305,110,1207,10.972727272727273,28.615364134311676,329.8932583321737,11.528536096334706,0.26013967394828796,0.2779165551066399,0.3898094892501831,0.0021008635198526745,0.00033059527981308713,0.00048768405370659484,1.1523245908460638,1.1523245908460638,20.0,40.0,20.0,50.0,110.0,375.0,195.0,0.0009143632681008698,0.030238440239219844,0.0175233435929371,4.0059311594402685,0.685542059150195,0.10810592837786048,0.0175233435929371,0.024643370252965403,20.0,20.0,20.0,0.0,0.0,50.0,10.0,10.0,30.0,10.0,10.0,430.0,380.0,380.0,510.0,400.0,400.0,425.0,255.0,78.10249675906654
E09B-2,sample_001596,samples/sample_001596.npz,sample_001596_prediction.npz,0.0015276431804522872,0.004363593179732561,0.685491208148804,0.1945945945945946,0.3257918552036199,252,1295,5.138888888888889,230.43040251731873,550.8471946146568,2.390514396524808,0.9144063591957092,0.6990455102825922,0.7692465782165527,0.047666152312092994,0.0014090641640714043,0.0072322126566683985,0.26870996715324225,0.26870996715324225,80.0,100.0,20.0,140.0,90.0,390.0,355.0,0.0009840571835939439,0.03136968574267112,0.01625151021596068,1.2969419648529352,0.9973903671944574,0.1502195923220575,0.01625151021596068,0.026831802013552303,80.0,20.0,60.0,-20.0,20.0,130.0,30.0,30.0,70.0,50.0,50.0,250.0,110.0,110.0,170.0,80.0,80.0,405.0,345.0,18.027756377319946
E09B-2,sample_002009,samples/sample_002009.npz,sample_002009_prediction.npz,0.00022553122835233808,0.0017012994503602386,0.814524594172531,0.5879541108986616,0.74051776038531,616,1045,1.6964285714285714,175.44790244102478,284.9501515295046,1.624129713521585,0.28481802344322205,0.2662512677322541,0.4902726411819458,0.008348935031598032,0.00017430674078823243,0.0018993289093743725,-2.801287928067538,2.801287928067538,80.0,120.0,40.0,140.0,110.0,360.0,135.0,0.00010079075884445785,0.010039460087298413,0.005338395544746624,0.6017632036016017,0.9970755812864567,0.043353306617330375,0.005338395544746624,0.008502487392068702,80.0,40.0,70.0,-10.0,10.0,140.0,20.0,20.0,70.0,30.0,30.0,230.0,90.0,90.0,170.0,60.0,60.0,375.0,125.0,18.027756377319946
E09B-2,sample_002116,samples/sample_002116.npz,sample_002116_prediction.npz,0.002311993157491088,0.0046394821256399155,0.8368311535432278,0.4444444444444444,0.6153846153846154,672,1512,2.25,638.236249923706,1010.2880298926116,1.5829373997690983,0.9497563242912292,0.8876816354514587,0.9680573344230652,0.005678839542885606,0.0022888193794824976,0.0008652247324764944,0.4735876196617568,0.4735876196617568,40.0,110.0,70.0,60.0,160.0,190.0,340.0,0.0021005843208753085,0.045832131969561575,0.019479961531932138,0.5684332772991791,0.9989678419465908,0.2881125351956487,0.019479961531932138,0.04148632810444607,40.0,70.0,20.0,-20.0,20.0,140.0,30.0,30.0,120.0,50.0,50.0,190.0,130.0,130.0,200.0,40.0,40.0,175.0,330.0,18.027756377319946
E09B-2,sample_000238,samples/sample_000238.npz,sample_000238_prediction.npz,0.0018351826583966613,0.004924043081700802,0.9090653659035022,0.5973333333333334,0.7479131886477463,1344,2250,1.6741071428571428,988.6517601013184,1430.9749975428454,1.4474004450224183,0.7356039881706238,0.7949323442631534,0.9425609707832336,0.010739681411668747,0.0017117539526718337,0.0005149050000264415,-0.28436729968565544,0.28436729968565544,50.0,120.0,70.0,160.0,120.0,350.0,150.0,0.002375600154980759,0.04874012879528283,0.02249433294564569,0.45380128407152004,0.9965207116732641,0.2797704357095929,0.02249433294564569,0.04323893084144424,50.0,70.0,20.0,-30.0,30.0,140.0,20.0,20.0,120.0,50.0,50.0,200.0,40.0,40.0,150.0,30.0,30.0,340.0,155.0,11.180339887498949
E09B-2,sample_000737,samples/sample_000737.npz,sample_000737_prediction.npz,0.0002551459183450788,0.001565307378768921,0.7833361509420468,0.3088803088803089,0.471976401179941,240,777,3.2375,93.02326440811157,231.97737123821065,2.4937565104195847,0.3875969350337982,0.407021920569241,0.5313777923583984,0.007691706453683218,0.00023694582084243744,0.0014569688523669393,-0.9277168043308421,0.9277168043308421,40.0,70.0,30.0,50.0,160.0,375.0,160.0,0.0003646360380196592,0.019095445478429122,0.007618463844719676,1.3005528188966076,0.9862632894146275,0.10922180738675863,0.007618463844719676,0.017509855700900516,40.0,30.0,30.0,-10.0,10.0,80.0,10.0,10.0,50.0,20.0,20.0,180.0,130.0,130.0,270.0,110.0,110.0,360.0,155.0,15.811388300841896
E09B-2,sample_000271,samples/sample_000271.npz,sample_000271_prediction.npz,0.0011958725517615676,0.0036741301883012056,0.7831856873604884,0.29454545454545455,0.4550561797752809,405,1375,3.3950617283950617,286.7427536845207,609.8070630270751,2.126669480540719,0.7080067992210388,0.6791353237481765,0.8001789450645447,0.006881465925624428,0.00117235179603784,0.003338080199985658,-0.9928129027741477,0.9928129027741477,80.0,110.0,30.0,90.0,150.0,365.0,435.0,0.0009708003504540025,0.031157669207660617,0.016125063482748354,1.0899944981187952,0.9990652837411822,0.1503862524574362,0.016125063482748354,0.026660507837086265,80.0,30.0,60.0,-20.0,20.0,140.0,30.0,30.0,80.0,50.0,50.0,200.0,110.0,110.0,230.0,80.0,80.0,370.0,425.0,11.180339887498949
E09B-2,sample_001280,samples/sample_001280.npz,sample_001280_prediction.npz,0.00033026831806637347,0.0025541794020682573,0.5964464166607365,0.19038984587488667,0.31987814166031986,210,1103,5.252380952380952,63.227905333042145,304.8834052286365,4.821975417700704,0.3010852634906769,0.29216476756901966,0.4466800391674042,0.002103993783399833,0.00032647114595116874,0.0012077507736673418,1.6898375571426456,1.6898375571426456,20.0,40.0,20.0,70.0,150.0,415.0,485.0,0.0007501142740724952,0.02738821414536726,0.01404377027775763,1.8720127893191236,0.8494190017211366,0.11523310599889494,0.01404377027775763,0.023513544829694786,20.0,20.0,20.0,0.0,0.0,50.0,10.0,10.0,30.0,10.0,10.0,460.0,390.0,390.0,390.0,240.0,240.0,410.0,445.0,40.311288741492746
E09B-2,sample_000473,samples/sample_000473.npz,sample_000473_prediction.npz,0.0006037056446075439,0.0029986451845616102,0.9225067679596964,0.5667506297229219,0.7234726688102894,900,1588,1.7644444444444445,463.0685806274414,746.599397090084,1.612286880009152,0.5145206451416016,0.5893866046269735,0.7530762553215027,0.010991369383569085,0.0005077250409454715,0.0010538105694189023,2.2046088198915044,2.2046088198915044,50.0,90.0,40.0,150.0,150.0,445.0,245.0,0.0009805585433075035,0.0313138714199874,0.014790125116629717,0.5556057995993745,0.9983016746002632,0.16075010190636418,0.014790125116629717,0.02760091923001736,50.0,40.0,30.0,-20.0,20.0,130.0,40.0,40.0,100.0,60.0,60.0,210.0,60.0,60.0,170.0,20.0,20.0,455.0,245.0,10.0
E09B-2,sample_001502,samples/sample_001502.npz,sample_001502_prediction.npz,0.0004671449714805931,0.001852329820394516,0.6754195220895316,0.3464788732394366,0.5146443514644351,252,704,2.7936507936507935,71.70944917201996,238.88667542498732,3.3313137694299515,0.28456130623817444,0.3817522776209646,0.6610462665557861,0.03481455630292866,0.00037886994326721184,0.002331535578470045,-6.712237717021438,6.712237717021438,70.0,140.0,70.0,60.0,60.0,160.0,450.0,0.0002740497431126772,0.01655444783472639,0.008084653347683721,2.342046043596813,0.9971412287712664,0.0884699481207632,0.008084653347683721,0.014446041788686047,70.0,70.0,70.0,0.0,0.0,140.0,0.0,0.0,70.0,0.0,0.0,160.0,100.0,100.0,140.0,80.0,80.0,170.0,440.0,14.142135623730951
E09B-2,sample_000960,samples/sample_000960.npz,sample_000960_prediction.npz,0.0006679492071270943,0.002843709895387292,0.8266220014915682,0.32608695652173914,0.4918032786885246,390,1196,3.066666666666667,203.0231523513794,480.3760835771116,2.3661147904240383,0.5205721855163574,0.5937970570264719,0.7223308086395264,0.008620792156906141,0.0006362723361657854,0.003753296652034671,-0.5530050122484766,0.5530050122484766,70.0,90.0,20.0,130.0,150.0,165.0,265.0,0.0008382479529693048,0.028952512032107074,0.014220030356580551,1.27999889925217,0.9980390746665065,0.13795406842085306,0.014220030356580551,0.025219807485927254,70.0,20.0,60.0,-10.0,10.0,110.0,20.0,20.0,50.0,30.0,30.0,190.0,60.0,60.0,230.0,80.0,80.0,175.0,245.0,22.360679774997898
E09B-2,sample_001604,samples/sample_001604.npz,sample_001604_prediction.npz,0.000829008175060153,0.0023286466021090746,0.8268643340891138,0.4,0.5714285714285714,320,800,2.5,209.39214706420898,423.7713947576999,2.0238170375498976,0.6543504595756531,0.734077615570277,0.8358580470085144,0.01891588403563637,0.0007699394140259572,0.0004862530372357154,-6.289614676190951,6.289614676190951,70.0,150.0,80.0,50.0,80.0,265.0,500.0,0.00047293352256805256,0.021747034799439957,0.010341921291872088,1.1016608610768361,0.999715159656684,0.13096187626114675,0.010341921291872088,0.019130556357847394,70.0,80.0,50.0,-20.0,20.0,160.0,10.0,10.0,110.0,30.0,30.0,150.0,100.0,100.0,140.0,60.0,60.0,265.0,490.0,10.0
E09B-2,sample_001049,samples/sample_001049.npz,sample_001049_prediction.npz,0.0002959412813652307,0.0017794169252738357,0.8516202795847055,0.6670341786108048,0.8002645502645502,630,882,1.4,164.42838996648788,294.1492235785705,1.7889199282345403,0.2609974443912506,0.33135666228121236,0.6365857124328613,0.026857924014414863,0.00012461575409000437,0.001971077619666917,0.34555211517012197,0.34555211517012197,50.0,110.0,60.0,70.0,150.0,215.0,405.0,0.0001818995408699134,0.013487013786228344,0.0067024129897163874,0.6905632354506064,0.9952982529277768,0.06487647206746058,0.0067024129897163874,0.011703725944552634,50.0,60.0,50.0,0.0,0.0,120.0,10.0,10.0,70.0,10.0,10.0,140.0,70.0,70.0,220.0,70.0,70.0,230.0,390.0,21.213203435596427
E09B-2,sample_001954,samples/sample_001954.npz,sample_001954_prediction.npz,0.0006113245035521686,0.0022396377753466368,0.6169724201194781,0.170316301703163,0.2910602910602911,140,822,5.871428571428571,69.94698226451874,287.0868256227344,4.104348984450211,0.49962130188941956,0.5140501190509115,0.6045638918876648,0.001855508229054508,0.0006095500994796687,0.004107439835355467,0.9351334707474308,0.9351334707474308,80.0,100.0,20.0,100.0,70.0,400.0,495.0,0.0004644225485773455,0.021550465159187293,0.010667603089864277,2.830321631283174,0.9925781504297178,0.10761456582917825,0.010667603089864277,0.018724977780880375,80.0,20.0,70.0,-10.0,10.0,120.0,20.0,20.0,50.0,30.0,30.0,200.0,100.0,100.0,170.0,100.0,100.0,410.0,485.0,14.142135623730951
E09B-2,sample_001051,samples/sample_001051.npz,sample_001051_prediction.npz,0.0005232769763097167,0.0018588713137432933,0.8178019440893983,0.34600262123197906,0.5141187925998053,264,763,2.890151515151515,169.32887077331543,338.67036281386373,2.00007453700704,0.64139723777771,0.6277063954057116,0.7446460723876953,0.0023166348544255396,0.0005184478096639017,0.0016029860680972308,1.8815822725377203,1.8815822725377203,40.0,80.0,40.0,110.0,60.0,165.0,520.0,0.0005391835479228704,0.023220326180372022,0.008804571872182034,0.8732237549143749,0.9931433268694336,0.15464643194970895,0.008804571872182034,0.021486345945051975,40.0,40.0,30.0,-10.0,10.0,110.0,30.0,30.0,80.0,40.0,40.0,210.0,100.0,100.0,130.0,70.0,70.0,135.0,505.0,33.54101966249684
E09B-2,sample_000519,samples/sample_000519.npz,sample_000519_prediction.npz,0.001093326136469841,0.004511349368840456,0.8736043618937415,0.5666502705361535,0.7233908948194663,1152,2033,1.7647569444444444,485.49850845336914,885.921715595508,1.8247671211550147,0.42143967747688293,0.5216821474411214,0.7852159738540649,0.025900508958657406,0.0007991698032804235,0.0007391719786820147,0.10166923082307733,0.10166923082307733,70.0,130.0,60.0,160.0,120.0,190.0,260.0,0.0012896738029731308,0.0359120286669123,0.01935015522987915,0.7847489591205247,0.9954919225407132,0.16630318682612744,0.01935015522987915,0.03025302126321785,70.0,60.0,50.0,-20.0,20.0,160.0,30.0,30.0,110.0,50.0,50.0,270.0,110.0,110.0,180.0,60.0,60.0,195.0,260.0,5.0
E09B-2,sample_002133,samples/sample_002133.npz,sample_002133_prediction.npz,0.00047863696818239987,0.001999880885705352,0.8551922609196393,0.4876712328767123,0.6556169429097606,360,726,2.0166666666666666,119.72476601600647,305.1708042684511,2.5489363180517857,0.33256879448890686,0.5155463742920094,0.7372928857803345,0.057173026069233183,0.00027025282999616393,0.000858648817151837,0.571826184214018,0.571826184214018,20.0,80.0,60.0,120.0,50.0,250.0,245.0,0.0008931269880629297,0.029885230266185496,0.010407776810593218,1.328081912419798,0.9927315587126077,0.23560997922670274,0.010407776810593218,0.028014374344678985,20.0,60.0,0.0,-20.0,20.0,100.0,20.0,20.0,100.0,40.0,40.0,320.0,200.0,200.0,190.0,140.0,140.0,180.0,235.0,70.71067811865476
E09B-2,sample_000492,samples/sample_000492.npz,sample_000492_prediction.npz,0.00015955032722558826,0.0011522333370521665,0.7260323173336722,0.44654088050314467,0.6173913043478261,336,584,1.7380952380952381,69.23460531234741,162.55473446041012,2.3478827347546076,0.20605537295341492,0.22767906365472645,0.4707985818386078,0.009215495533213163,0.00012849124187405223,0.00234425827357651,-5.235523015880837,5.235523015880837,30.0,90.0,60.0,40.0,140.0,390.0,410.0,0.0001769247031650251,0.013301304566283156,0.005258704288789789,1.2214426555424684,0.9600077440053614,0.08018062911549526,0.005258704288789789,0.012217640212745217,30.0,60.0,30.0,0.0,0.0,90.0,0.0,0.0,60.0,0.0,0.0,170.0,130.0,130.0,220.0,80.0,80.0,365.0,380.0,39.05124837953327
E09B-2,sample_000901,samples/sample_000901.npz,sample_000901_prediction.npz,0.001598271424882114,0.0038683998864144087,0.805585899361117,0.3597122302158273,0.5291005291005291,400,1112,2.78,387.03465461730957,661.0923602057408,1.7080960382201764,0.9675866365432739,0.8348097737133503,0.9031286835670471,0.019428626834697493,0.0015254230845594325,0.0019183632160939708,1.5965664774455064,1.5965664774455064,70.0,110.0,40.0,100.0,100.0,200.0,200.0,0.0007523411320401061,0.027428837599142004,0.013534761158424311,0.6567583561277862,0.9987227226231714,0.14344504373843558,0.013534761158424311,0.023856893603831045,70.0,40.0,50.0,-20.0,20.0,140.0,30.0,30.0,90.0,50.0,50.0,190.0,90.0,90.0,160.0,60.0,60.0,215.0,190.0,18.027756377319946
E09B-2,sample_000728,samples/sample_000728.npz,sample_000728_prediction.npz,0.0005539866397157311,0.0020095552317798138,0.7990372109692134,0.3748326639892905,0.5452775073028238,280,747,2.6678571428571427,104.24670338630676,299.63727723580814,2.874309378642344,0.3723096549510956,0.5419494767274176,0.7174355387687683,0.04892677598283841,0.00041581247083403213,0.0017367282272968884,0.4337108812249255,0.4337108812249255,60.0,100.0,40.0,70.0,100.0,335.0,470.0,0.00045512570905847054,0.021333675469981037,0.010051267524859537,1.6733007728130291,0.9931071012338628,0.11299426082527611,0.010051267524859537,0.018817484693820653,60.0,40.0,50.0,-10.0,10.0,110.0,10.0,10.0,60.0,20.0,20.0,160.0,90.0,90.0,190.0,90.0,90.0,350.0,455.0,21.213203435596427
E09B-2,sample_000044,samples/sample_000044.npz,sample_000044_prediction.npz,0.0014792763395234942,0.0034462467301636934,0.8788245604703512,0.5157894736842106,0.6805555555555556,686,1330,1.9387755102040816,557.6774952411652,881.9418539436302,1.581454983336271,0.8129409551620483,0.8487676366425116,0.9278848767280579,0.004213070504590394,0.0014600647956241166,0.0004551434511312872,-1.158188188748781,1.158188188748781,70.0,140.0,70.0,70.0,140.0,275.0,260.0,0.000958347435587973,0.030957187139466873,0.016025209742076822,0.5880243545460254,0.9996716372322545,0.16531209283706771,0.016025209742076822,0.026486602052932712,70.0,70.0,50.0,-20.0,20.0,160.0,20.0,20.0,110.0,40.0,40.0,140.0,70.0,70.0,200.0,60.0,60.0,260.0,250.0,18.027756377319946
E09B-2,sample_000653,samples/sample_000653.npz,sample_000653_prediction.npz,0.00035097848740406334,0.0031032869592309,0.5894480902513862,0.21621621621621623,0.35555555555555557,312,1443,4.625,65.11785006523132,369.52987266250705,5.674786134559621,0.20871105790138245,0.2416974077335535,0.31424665451049805,0.0016496029729120372,0.00034684377498221626,0.0010099096458570597,1.6957926691428504,1.6957926691428504,20.0,40.0,20.0,120.0,130.0,300.0,235.0,0.0009841470680219354,0.03137111837378348,0.017840988556625116,2.2296275471501046,0.8286798209043967,0.11463759914214322,0.017840988556625116,0.025803995724389416,20.0,20.0,20.0,0.0,0.0,50.0,10.0,10.0,30.0,10.0,10.0,440.0,320.0,320.0,510.0,380.0,380.0,290.0,255.0,22.360679774997898
E09B-2,sample_001330,samples/sample_001330.npz,sample_001330_prediction.npz,0.000927348155528307,0.003969175275415182,0.9493453762816587,0.7252747252747253,0.8407643312101911,1320,1820,1.378787878787879,743.6322569847107,1086.3631801331096,1.460887649680648,0.5633577704429626,0.6939290820536288,0.8627333045005798,0.034512633822298196,0.00047023583637763224,0.0002954246723386596,-2.15033861699051,2.15033861699051,50.0,130.0,80.0,150.0,110.0,365.0,405.0,0.00140828440545983,0.03752711560271892,0.0177013020623438,0.4753488848187978,0.9991846846937212,0.20807413046942624,0.0177013020623438,0.033090003184609904,50.0,80.0,20.0,-30.0,30.0,140.0,10.0,10.0,120.0,40.0,40.0,170.0,20.0,20.0,140.0,30.0,30.0,365.0,410.0,5.0
E09B-2,sample_000517,samples/sample_000517.npz,sample_000517_prediction.npz,0.0004624473804142326,0.0019702028948813677,0.6652534989100346,0.2375366568914956,0.38388625592417064,162,682,4.209876543209877,96.17286157608032,245.37774693628774,2.551423997529434,0.5936596393585205,0.4563944521877501,0.6578127145767212,0.021389869250693874,0.0004279030935149423,0.004986309082613667,-0.5155508249459544,0.5155508249459544,50.0,70.0,20.0,90.0,90.0,235.0,195.0,0.00039826264418951854,0.019956518839454904,0.008095021807546716,1.3472319388542626,0.9744384506046918,0.113673045222911,0.008095021807546716,0.018240977663624872,50.0,20.0,30.0,-20.0,20.0,90.0,20.0,20.0,60.0,40.0,40.0,190.0,100.0,100.0,190.0,100.0,100.0,205.0,175.0,36.05551275463989
E09B-2,sample_001265,samples/sample_001265.npz,sample_001265_prediction.npz,0.001279940945096314,0.004218045622110367,0.9177333715945601,0.5789775990809879,0.7333575845762095,1008,1741,1.7271825396825398,680.8959245681763,1059.4441777059865,1.5559561152872008,0.675491988658905,0.7823260589872324,0.9306067228317261,0.025769839591887916,0.0010262223461618514,0.0006320318732635841,2.303631789814716,2.303631789814716,60.0,120.0,60.0,120.0,140.0,180.0,480.0,0.0013237017382435835,0.03638271207927721,0.018069353246016866,0.5112381989120774,0.9992319964637246,0.1783128674697687,0.018069353246016866,0.031578477029683416,60.0,60.0,50.0,-10.0,10.0,140.0,20.0,20.0,90.0,30.0,30.0,180.0,60.0,60.0,170.0,30.0,30.0,160.0,485.0,20.615528128088304
E09B-2,sample_001292,samples/sample_001292.npz,sample_001292_prediction.npz,0.00029001582879573107,0.0017933407798409462,0.8652316301704276,0.46674445740956827,0.6364359586316627,400,857,2.1425,147.53621816635132,312.3349780589787,2.117005450870457,0.3688405454158783,0.44319926388561726,0.6173272132873535,0.014858538246319537,0.00023049416712256522,0.0008854722516859881,0.8769325784691091,0.8769325784691091,30.0,80.0,50.0,100.0,80.0,360.0,420.0,0.0005101009495438793,0.02258541453114995,0.009143048139946059,0.903093567354106,0.9799543571749022,0.13805661438940164,0.009143048139946059,0.020652012498894826,30.0,50.0,20.0,-10.0,10.0,100.0,20.0,20.0,80.0,30.0,30.0,230.0,130.0,130.0,200.0,120.0,120.0,335.0,400.0,32.01562118716424
E09B-2,sample_001298,samples/sample_001298.npz,sample_001298_prediction.npz,0.0004554934275802225,0.001885975245386362,0.7331982192448355,0.27722772277227725,0.43410852713178294,196,707,3.607142857142857,110.08473920822144,274.8586172435342,2.4967912829738252,0.5616568326950073,0.5131847675965757,0.7218396663665771,0.0045771887382290944,0.0004472590818540113,0.004993600328875383,0.605057188410214,0.605057188410214,50.0,70.0,20.0,70.0,140.0,235.0,210.0,0.00044713482446573794,0.02114556276067719,0.008914172398744835,1.2963871072264244,0.9825538253027349,0.11542217256442425,0.008914172398744835,0.01917478435110011,50.0,20.0,30.0,-20.0,20.0,90.0,20.0,20.0,60.0,40.0,40.0,190.0,120.0,120.0,220.0,80.0,80.0,235.0,180.0,30.0
E09B-2,sample_001513,samples/sample_001513.npz,sample_001513_prediction.npz,0.0006752487388439476,0.0026428999844938517,0.7453761449874056,0.2912621359223301,0.45112781954887216,300,1030,3.433333333333333,185.75980067253113,381.27096397736955,2.05249447187714,0.6191993355751038,0.5134255158901214,0.6666909456253052,0.018203540851538254,0.0006215928353847754,0.0012778070025652648,-3.129571266209595,3.129571266209595,80.0,130.0,50.0,50.0,120.0,355.0,490.0,0.00034070197394486844,0.01845811404084579,0.009446565129645583,1.047132649254052,0.9989805085923671,0.09290054059498498,0.009446565129645583,0.01585762848588125,80.0,50.0,60.0,-20.0,20.0,150.0,20.0,20.0,90.0,40.0,40.0,160.0,110.0,110.0,190.0,70.0,70.0,360.0,475.0,15.811388300841896
E09B-2,sample_000392,samples/sample_000392.npz,sample_000392_prediction.npz,0.0013880819315090775,0.0032229546923190355,0.6506021054328452,0.22784810126582278,0.3711340206185567,180,790,4.388888888888889,178.24459075927734,392.906725557976,2.2043121975499607,0.9902477264404297,0.7064498845073912,0.7957069277763367,0.08167381576341182,0.0012408047990627366,0.002834119873755509,2.1790008685344873,2.1790008685344873,50.0,90.0,40.0,50.0,90.0,175.0,355.0,0.0007979656692773466,0.028248286129911433,0.011264812209943638,1.1233170574751266,0.9988461652798458,0.20209467157153044,0.011264812209943638,0.02590501254877232,50.0,40.0,30.0,-20.0,20.0,130.0,40.0,40.0,100.0,60.0,60.0,150.0,100.0,100.0,150.0,60.0,60.0,175.0,345.0,10.0
E09B-2,sample_001800,samples/sample_001800.npz,sample_001800_prediction.npz,0.000740777759347111,0.0030269362032413483,0.8236180778869442,0.34759358288770054,0.5158730158730159,390,1122,2.876923076923077,191.56806975603104,482.0668018105897,2.5164256361956325,0.49120017886161804,0.6059405212983107,0.7490977644920349,0.021878010999139108,0.0006565863209518862,0.0009082871601647298,1.6920462491333979,1.6920462491333979,20.0,70.0,50.0,60.0,130.0,210.0,405.0,0.0018467583763669526,0.042973926704072,0.01631627403304013,1.1513170548109573,0.9852571435616029,0.2753090569045157,0.01631627403304013,0.03975597537535324,20.0,50.0,0.0,-20.0,20.0,100.0,30.0,30.0,100.0,50.0,50.0,280.0,220.0,220.0,340.0,210.0,210.0,140.0,410.0,70.178344238091
E09B-2,sample_002073,samples/sample_002073.npz,sample_002073_prediction.npz,0.000273981160717085,0.0016930162673816085,0.692925340852977,0.41931942919868276,0.5908739365815932,385,908,2.3584415584415583,95.07418975234032,240.59584853547315,2.5306116114394834,0.24694594740867615,0.25504414116020324,0.4163910448551178,0.005543338022784226,0.00025326298737719826,0.0015286050556899292,-3.7175313208062875,3.7175313208062875,80.0,130.0,50.0,70.0,110.0,395.0,165.0,0.00017954526193597178,0.01339945006095294,0.007023643602401889,1.486029184636317,0.9964305535111706,0.061753656800500045,0.007023643602401889,0.01141112143842185,80.0,50.0,70.0,-10.0,10.0,150.0,20.0,20.0,80.0,30.0,30.0,160.0,90.0,90.0,190.0,80.0,80.0,400.0,155.0,11.180339887498949
E09B-2,sample_000911,samples/sample_000911.npz,sample_000911_prediction.npz,0.00022820754384156317,0.0016132221790030599,0.8990324999929421,0.5980284775465499,0.748457847840987,546,913,1.6721611721611722,161.15512830018997,307.7219603270519,1.9094766860527461,0.29515591263771057,0.379477977343313,0.5733359456062317,0.0159240033700062,0.0001405430717599333,0.0007925248385177619,-1.3079434067077003,1.3079434067077003,30.0,90.0,60.0,70.0,130.0,465.0,325.0,0.0004172538171650149,0.020426791651285203,0.008065610265236155,0.8169496014900925,0.9882953087051474,0.1308232949898363,0.008065610265236155,0.01876698559210648,30.0,60.0,20.0,-10.0,10.0,100.0,10.0,10.0,80.0,20.0,20.0,170.0,100.0,100.0,200.0,70.0,70.0,425.0,310.0,42.720018726587654
E09B-2,sample_000923,samples/sample_000923.npz,sample_000923_prediction.npz,0.0005930523620918393,0.0023569418117403984,0.6233461985532338,0.20945220193340494,0.3463587921847247,195,931,4.774358974358974,79.86865639686584,303.035115160764,3.7941681860151526,0.40958285331726074,0.4361997339970026,0.5600551962852478,0.006363293761390742,0.0005815835247283626,0.002025984956630746,0.3321471954445627,0.3321471954445627,80.0,110.0,30.0,50.0,130.0,295.0,465.0,0.0004505492164963995,0.021226144645139857,0.010997194568778722,2.5860928574385675,0.9937288675039945,0.10132995206615075,0.010997194568778722,0.018155190115028357,80.0,30.0,70.0,-10.0,10.0,130.0,20.0,20.0,60.0,30.0,30.0,160.0,110.0,110.0,220.0,90.0,90.0,310.0,460.0,15.811388300841896
