epoch,background_mse_component,background_prediction_mean,body_mse_component,body_prediction_mean,gravity_loss,high_sensitivity_mse,iou_loss,loss,low_sensitivity_mse,prediction_fraction_above_1e_4,prediction_maximum,prediction_mean,prediction_minimum,prediction_standard_deviation,sensitivity_loss,val_background_mse_component,val_background_prediction_mean,val_body_mse_component,val_body_prediction_mean,val_gravity_loss,val_high_sensitivity_mse,val_iou_loss,val_loss,val_low_sensitivity_mse,val_prediction_fraction_above_1e_4,val_prediction_maximum,val_prediction_mean,val_prediction_minimum,val_prediction_standard_deviation,val_sensitivity_loss
52,0.0070602670311927795,0.012610064819455147,0.024125713855028152,0.6268847584724426,1.9260722398757935,0.011559133417904377,0.9832926392555237,0.9988265633583069,0.0027113633695989847,0.03264454007148743,0.861835241317749,0.01566750556230545,0.0,0.09418290853500366,0.015340006910264492,0.0099225714802742,0.016784122213721275,0.031055396422743797,0.6754753589630127,2.9989352226257324,0.01635575294494629,0.9822944402694702,1.0027377605438232,0.0037582211662083864,0.039062704890966415,0.861835241317749,0.020281944423913956,0.0,0.10954078286886215,0.020143432542681694
53,0.007365456782281399,0.013394069857895374,0.024306882172822952,0.6295320987701416,2.12436580657959,0.01210392639040947,0.9833329916000366,0.9991177320480347,0.002784702694043517,0.03536604344844818,0.8617061376571655,0.016460813581943512,0.0,0.09576043486595154,0.01557246409356594,0.005966971628367901,0.012151528149843216,0.03662649542093277,0.569727897644043,1.6164219379425049,0.009807688184082508,0.982370138168335,1.003646731376648,0.0023950464092195034,0.035489197820425034,0.8617061376571655,0.015112404711544514,0.0,0.08676732331514359,0.02111504040658474
54,0.006436833646148443,0.011376962997019291,0.022781815379858017,0.6271364688873291,1.6414848566055298,0.01049382146447897,0.9832274317741394,0.9977661967277527,0.002524088602513075,0.029560480266809464,0.8594889044761658,0.014441782608628273,0.0,0.09103421121835709,0.014375876635313034,0.0052663665264844894,0.009450091049075127,0.032056163996458054,0.614670991897583,1.201185941696167,0.00873490795493126,0.9820398092269897,1.0006394386291504,0.002058484358713031,0.025324605405330658,0.8594889044761658,0.012663970701396465,0.0,0.08495468646287918,0.018479395657777786
55,0.006089588161557913,0.010773050598800182,0.023001262918114662,0.6276885867118835,1.488698959350586,0.009956725873053074,0.9831953644752502,0.9976617097854614,0.0023672813549637794,0.02832908183336258,0.8624287843704224,0.013843627646565437,0.0,0.08925460278987885,0.014317663386464119,0.005435045808553696,0.009759505279362202,0.030701512470841408,0.6232269406318665,1.2022373676300049,0.008835729211568832,0.9819498658180237,0.9999447464942932,0.002275379840284586,0.025750426575541496,0.8624287843704224,0.013017178513109684,0.0,0.08609586954116821,0.01787480339407921
56,0.006098764482885599,0.010710397735238075,0.021754801273345947,0.6273336410522461,1.4755983352661133,0.009911200031638145,0.9831777811050415,0.9970215559005737,0.002424391685053706,0.027789434418082237,0.86662757396698,0.013779508881270885,0.0,0.08931437879800797,0.013696255162358284,0.007968682795763016,0.013946255668997765,0.02835656888782978,0.6453699469566345,2.3369531631469727,0.01258347649127245,0.9822317361831665,1.0003693103790283,0.003544230479747057,0.03477213531732559,0.86662757396698,0.01729927957057953,0.0,0.09972047805786133,0.017903810366988182
57,0.006259995512664318,0.011091324500739574,0.022033100947737694,0.6270471215248108,1.569094181060791,0.010168678127229214,0.983199954032898,0.9972653985023499,0.0024909672793000937,0.02902698703110218,0.8663889169692993,0.014157128520309925,0.0,0.0901462659239769,0.013908826746046543,0.0069564892910420895,0.0118208983913064,0.03026977740228176,0.6525720357894897,1.7657638788223267,0.011114324443042278,0.982036292552948,1.0006080865859985,0.0030190267134457827,0.02866160124540329,0.8663889169692993,0.015223453752696514,0.0,0.09522484987974167,0.01839531399309635
58,0.006326149217784405,0.011100423522293568,0.020708570256829262,0.6258823275566101,1.5690152645111084,0.010435196571052074,0.9832155704498291,0.9966366291046143,0.0023387151304632425,0.028727523982524872,0.8712710738182068,0.014160359278321266,0.0,0.09049465507268906,0.013265504501760006,0.006651592440903187,0.011602154932916164,0.030753476545214653,0.6418855786323547,1.67348051071167,0.011013329960405827,0.9820315837860107,1.0006476640701294,0.0025307252071797848,0.029080606997013092,0.8712710738182068,0.01494912151247263,0.0,0.09325695037841797,0.01844858005642891
59,0.0064789182506501675,0.011364387348294258,0.02147938869893551,0.6256507039070129,1.6317648887634277,0.010628096759319305,0.9832425117492676,0.997139573097229,0.0024624369107186794,0.029607361182570457,0.8648985624313354,0.014421886764466763,0.0,0.09128056466579437,0.0137336365878582,0.00569096440449357,0.01075432263314724,0.031465645879507065,0.5942294597625732,1.4402433633804321,0.009174924343824387,0.9822220802307129,1.0007463693618774,0.002438622759655118,0.030125020071864128,0.8648985624313354,0.01385272853076458,0.0,0.08646824955940247,0.01838039606809616
60,0.005984962917864323,0.01053742878139019,0.020098291337490082,0.6269577741622925,1.4368809461593628,0.009727937169373035,0.983176052570343,0.9961333274841309,0.002367668552324176,0.027866460382938385,0.875503659248352,0.013605539686977863,0.0,0.08874981105327606,0.012813699431717396,0.006001822184771299,0.011086870916187763,0.030037878081202507,0.6058816313743591,1.4818124771118164,0.010177992284297943,0.9821374416351318,1.0000823736190796,0.0020335055887699127,0.030364379286766052,0.875503659248352,0.014245388098061085,0.0,0.0885990634560585,0.017796892672777176
61,0.006271905265748501,0.01110315416008234,0.021108346059918404,0.6270073652267456,1.5533535480499268,0.010261448100209236,0.9831823706626892,0.9967806935310364,0.0024131201207637787,0.0292005967348814,0.8733548521995544,0.014168694615364075,0.0,0.09025436639785767,0.013443169184029102,0.006279125344008207,0.011022379621863365,0.029281318187713623,0.6238864660263062,1.5549898147583008,0.010302195325493813,0.9820963144302368,0.9998021125793457,0.0024798335507512093,0.028378905728459358,0.8733548521995544,0.014276848174631596,0.0,0.0908147394657135,0.017550520598888397
62,0.00610021548345685,0.010662343353033066,0.01983812265098095,0.6268230080604553,1.46526300907135,0.009996596723794937,0.9831987619400024,0.9960741996765137,0.002321892883628607,0.02811545878648758,0.8751299381256104,0.013729170896112919,0.0,0.08937101811170578,0.012728376314043999,0.00621756911277771,0.010812764056026936,0.02675110101699829,0.6322121620178223,1.5791184902191162,0.010302509181201458,0.9820524454116821,0.9984392523765564,0.002332608215510845,0.027791239321231842,0.8751299381256104,0.014112556353211403,0.0,0.09081676602363586,0.0162289347499609
63,0.005953135900199413,0.010444813407957554,0.018855862319469452,0.6253023147583008,1.4196604490280151,0.009798562154173851,0.9831815361976624,0.9954871535301208,0.0022201663814485073,0.027416320517659187,0.8828235864639282,0.013505161739885807,0.0,0.08854766935110092,0.012163408100605011,0.005505512468516827,0.009991784580051899,0.030133144930005074,0.6091052293777466,1.2800891399383545,0.008819250389933586,0.9820769429206848,0.999813437461853,0.0024275165051221848,0.026508687064051628,0.8828235864639282,0.013173234649002552,0.0,0.08603538572788239,0.017608508467674255
64,0.006233552936464548,0.010988960973918438,0.019137952476739883,0.6250293254852295,1.526250958442688,0.010123316198587418,0.9832080006599426,0.9958040714263916,0.002454818459227681,0.02877054363489151,0.8752771615982056,0.014045245945453644,0.0,0.09002459049224854,0.01244377437978983,0.005030447617173195,0.00938923005014658,0.03113984502851963,0.5897886753082275,1.155274510383606,0.008094141259789467,0.9821246266365051,1.0001486539840698,0.002184489509090781,0.02622365392744541,0.8752771615982056,0.012471302412450314,0.0,0.08264358341693878,0.01790839619934559
65,0.006304104346781969,0.011041544377803802,0.019623788073658943,0.6278354525566101,1.5716744661331177,0.010331998579204082,0.9832109212875366,0.9960818886756897,0.0023965106811374426,0.029092838987708092,0.8771889805793762,0.014111497439444065,0.0,0.09050802141427994,0.0127134770154953,0.007779845967888832,0.012112404219806194,0.03345980867743492,0.6844954490661621,1.9475289583206177,0.01328304409980774,0.9820632934570312,1.002548336982727,0.0025406568311154842,0.027420246973633766,0.8771889805793762,0.01568293385207653,0.0,0.10069301724433899,0.0202904362231493
66,0.005968589801341295,0.010505311191082,0.018368886783719063,0.6254345178604126,1.4319679737091064,0.009812243282794952,0.9832013845443726,0.9952710866928101,0.0022323098964989185,0.02777854911983013,0.8810701966285706,0.013565982691943645,0.0,0.08865431696176529,0.011926406994462013,0.008141946978867054,0.012668603099882603,0.03596506267786026,0.7050104141235352,2.1914305686950684,0.013167768716812134,0.9819865226745605,1.003963828086853,0.0033915520180016756,0.028421834111213684,0.8810701966285706,0.01634512096643448,0.0,0.10294593870639801,0.021758276969194412
67,0.006026836112141609,0.010523760691285133,0.01888960786163807,0.6248368620872498,1.44778311252594,0.009983462281525135,0.9832013845443726,0.9955523610115051,0.002180172363296151,0.027773091569542885,0.8833332657814026,0.013581391423940659,0.0,0.08898268640041351,0.01220571156591177,0.005003161262720823,0.009398451074957848,0.03003225103020668,0.5911848545074463,1.0829097032546997,0.008336697705090046,0.9820310473442078,0.9994591474533081,0.0018755770288407803,0.026556193828582764,0.8833332657814026,0.012487889267504215,0.0,0.08245545625686646,0.017319737002253532
68,0.006153563503175974,0.01073006633669138,0.017756277695298195,0.6250365376472473,1.4911632537841797,0.010100835002958775,0.9832251071929932,0.9950788021087646,0.002302850829437375,0.028195388615131378,0.8846768140792847,0.013787656091153622,0.0,0.08966782689094543,0.011704936623573303,0.0066446466371417046,0.011464583687484264,0.024482054635882378,0.6438316106796265,1.7586170434951782,0.010767889209091663,0.9820689558982849,0.9975494146347046,0.0026919462252408266,0.029147237539291382,0.8846768140792847,0.01482261624187231,0.0,0.09337963163852692,0.015304513275623322
69,0.007026407867670059,0.012931601144373417,0.01907653734087944,0.6254260540008545,1.9803427457809448,0.011906896717846394,0.9833027124404907,0.9962512254714966,0.0022556991316378117,0.03490021824836731,0.873205304145813,0.01598016917705536,0.0,0.09407120943069458,0.012750091031193733,0.004949668888002634,0.010108638554811478,0.035451799631118774,0.5644296407699585,1.1514036655426025,0.008225709199905396,0.9822345972061157,1.0024179220199585,0.0019400459714233875,0.030959676951169968,0.873205304145813,0.013052229769527912,0.0,0.0811578705906868,0.020068200305104256
70,0.006732897832989693,0.012120634317398071,0.018611136823892593,0.6242598295211792,1.752902626991272,0.01112364325672388,0.9832527041435242,0.9958246946334839,0.002444277750328183,0.032223936170339584,0.887142539024353,0.015167437493801117,0.0,0.09257982671260834,0.012396539561450481,0.00822202954441309,0.013110456988215446,0.02934129908680916,0.6907435655593872,2.318225383758545,0.013453359715640545,0.9820750951766968,1.0007281303405762,0.0032155769877135754,0.03080607019364834,0.887142539024353,0.016708867624402046,0.0,0.10288194566965103,0.018421348184347153
71,0.006249017547816038,0.010980761609971523,0.01666521467268467,0.6244688034057617,1.5213934183120728,0.010265622287988663,0.9832207560539246,0.9945719838142395,0.0023227634374052286,0.02904205396771431,0.8887963891029358,0.014034278690814972,0.0,0.09016678482294083,0.011198838241398335,0.0068087102845311165,0.011973588727414608,0.02916533686220646,0.624467134475708,1.8142895698547363,0.011375797912478447,0.9822205305099487,1.0001065731048584,0.002459245966747403,0.030759379267692566,0.8887963891029358,0.015226089395582676,0.0,0.09351031482219696,0.017704594880342484
72,0.0062422556802630424,0.010930226184427738,0.01713978871703148,0.6238455772399902,1.5209925174713135,0.010341601446270943,0.9832354784011841,0.9948145747184753,0.0022368242498487234,0.028967835009098053,0.8903079032897949,0.01398090273141861,0.0,0.09010264277458191,0.011427504010498524,0.005421826615929604,0.010052073746919632,0.030230728909373283,0.5866996645927429,1.2732369899749756,0.009050176478922367,0.9822153449058533,0.999960720539093,0.002000839216634631,0.02840525284409523,0.8903079032897949,0.013114222325384617,0.0,0.08489909768104553,0.01761804148554802
73,0.006016984581947327,0.010523226112127304,0.01725931651890278,0.6242719292640686,1.437695026397705,0.009989495389163494,0.9832226634025574,0.9947478175163269,0.002141693839803338,0.028036199510097504,0.8859050273895264,0.013578062877058983,0.0,0.08896104246377945,0.011382607743144035,0.007297152187675238,0.012711300514638424,0.02875453419983387,0.6431640386581421,1.9857083559036255,0.011621704325079918,0.9821783304214478,1.0001293420791626,0.0031419708393514156,0.03167887404561043,0.8859050273895264,0.01605917327105999,0.0,0.09656964987516403,0.01775222457945347
74,0.005892483051866293,0.010287383571267128,0.016561465337872505,0.6230921745300293,1.3844798803329468,0.009609563276171684,0.9831827282905579,0.9943095445632935,0.00226408033631742,0.027326177805662155,0.8961426615715027,0.01333750318735838,0.0,0.08820419758558273,0.010988837108016014,0.0068017663434147835,0.011327581480145454,0.029266338795423508,0.6651674509048462,1.7683674097061157,0.01143273338675499,0.9820513129234314,0.9999580383300781,0.002399618737399578,0.028736775740981102,0.8961426615715027,0.014799642376601696,0.0,0.09519869089126587,0.017730003222823143
75,0.00576977152377367,0.010084874927997589,0.016251947730779648,0.6242836117744446,1.3388371467590332,0.009493505582213402,0.9831668138504028,0.9940763115882874,0.0021369755268096924,0.026883229613304138,0.8970007300376892,0.013141941279172897,0.0,0.08763188868761063,0.010774583555758,0.0067901150323450565,0.01214353833347559,0.02712739072740078,0.6320006251335144,1.8734763860702515,0.011015526950359344,0.982239842414856,0.999116837978363,0.002740708878263831,0.032378338277339935,0.8970007300376892,0.015435140579938889,0.0,0.09383237361907959,0.0166896004229784
76,0.00568000040948391,0.009969404898583889,0.015477371402084827,0.6247783303260803,1.3180721998214722,0.00935897696763277,0.9831573963165283,0.9936318397521973,0.0020839727949351072,0.026909785345196724,0.8922004699707031,0.013029488734900951,0.0,0.08714736998081207,0.010342287831008434,0.004853048827499151,0.008815055713057518,0.032523784786462784,0.5935665369033813,1.0605138540267944,0.008009916171431541,0.9821591973304749,1.000800609588623,0.001955063547939062,0.02480316162109375,0.8922004699707031,0.01192023791372776,0.0,0.08205234259366989,0.018535437062382698
